"file","file_name","file_accession","TF_clean","cell_line","assay","output_type","file_format"
"./ENCFF301KRB.bed.gz","ENCFF301KRB.bed.gz","ENCFF301KRB","JUN","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF301MBV.bed.gz","ENCFF301MBV.bed.gz","ENCFF301MBV","NPAS2","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF301PJG.bed.gz","ENCFF301PJG.bed.gz","ENCFF301PJG","GATA3","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF302KGG.bed.gz","ENCFF302KGG.bed.gz","ENCFF302KGG","ATF7","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF302RQH.bed.gz","ENCFF302RQH.bed.gz","ENCFF302RQH","TBP","HeLa-S3","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF303DKR.bed.gz","ENCFF303DKR.bed.gz","ENCFF303DKR","ATF3","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF303HLV.bed.gz","ENCFF303HLV.bed.gz","ENCFF303HLV","FOSL2","SK-N-SH","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF304FKQ.bed.gz","ENCFF304FKQ.bed.gz","ENCFF304FKQ","CREB1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF304PKL.bed.gz","ENCFF304PKL.bed.gz","ENCFF304PKL","CLOCK","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF304YRK.bed.gz","ENCFF304YRK.bed.gz","ENCFF304YRK","JUNB","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF305CRL.bed.gz","ENCFF305CRL.bed.gz","ENCFF305CRL","CLOCK","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF305KIK.bed.gz","ENCFF305KIK.bed.gz","ENCFF305KIK","NFE2L2","HeLa-S3","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF305OER.bed.gz","ENCFF305OER.bed.gz","ENCFF305OER","JUND","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF306INL.bed.gz","ENCFF306INL.bed.gz","ENCFF306INL","FOS","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF306SZL.bed.gz","ENCFF306SZL.bed.gz","ENCFF306SZL","JUND","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF306ZFX.bed.gz","ENCFF306ZFX.bed.gz","ENCFF306ZFX","NFE2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF307DMW.bed.gz","ENCFF307DMW.bed.gz","ENCFF307DMW","TBP","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF307MMO.bed.gz","ENCFF307MMO.bed.gz","ENCFF307MMO","ELK1","A549","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF307QAR.bed.gz","ENCFF307QAR.bed.gz","ENCFF307QAR","NFE2L2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF308IXJ.bed.gz","ENCFF308IXJ.bed.gz","ENCFF308IXJ","MAFF","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF308OYP.bed.gz","ENCFF308OYP.bed.gz","ENCFF308OYP","JUND","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF308VBF.bed.gz","ENCFF308VBF.bed.gz","ENCFF308VBF","CREB1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF309EWT.bed.gz","ENCFF309EWT.bed.gz","ENCFF309EWT","JUN","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF309RNQ.bed.gz","ENCFF309RNQ.bed.gz","ENCFF309RNQ","JUND","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF309ZJM.bed.gz","ENCFF309ZJM.bed.gz","ENCFF309ZJM","CEBPB","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF310CQP.bed.gz","ENCFF310CQP.bed.gz","ENCFF310CQP","JUND","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF310XTT.bed.gz","ENCFF310XTT.bed.gz","ENCFF310XTT","ATF2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF311PMU.bed.gz","ENCFF311PMU.bed.gz","ENCFF311PMU","MAFG","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF311QDS.bed.gz","ENCFF311QDS.bed.gz","ENCFF311QDS","HOXA9","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF311ZHW.bed.gz","ENCFF311ZHW.bed.gz","ENCFF311ZHW","ETS1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF312FPE.bed.gz","ENCFF312FPE.bed.gz","ENCFF312FPE","CEBPB","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF312XHI.bed.gz","ENCFF312XHI.bed.gz","ENCFF312XHI","NFE2","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF313BFM.bed.gz","ENCFF313BFM.bed.gz","ENCFF313BFM","CLOCK","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF313FMB.bed.gz","ENCFF313FMB.bed.gz","ENCFF313FMB","CREB3L1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF313HJO.bed.gz","ENCFF313HJO.bed.gz","ENCFF313HJO","CREB3","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF313TUJ.bed.gz","ENCFF313TUJ.bed.gz","ENCFF313TUJ","GATA3","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF313VAP.bed.gz","ENCFF313VAP.bed.gz","ENCFF313VAP","JUND","SK-N-SH","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF313YNI.bed.gz","ENCFF313YNI.bed.gz","ENCFF313YNI","ATF1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF314DTI.bed.gz","ENCFF314DTI.bed.gz","ENCFF314DTI","NFE2L2","A549","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF314FHH.bed.gz","ENCFF314FHH.bed.gz","ENCFF314FHH","JUND","SK-N-SH","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF314KET.bed.gz","ENCFF314KET.bed.gz","ENCFF314KET","CREB1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF314KRZ.bed.gz","ENCFF314KRZ.bed.gz","ENCFF314KRZ","JUN","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF314MDR.bed.gz","ENCFF314MDR.bed.gz","ENCFF314MDR","SP1","HCT116","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF314ZCZ.bed.gz","ENCFF314ZCZ.bed.gz","ENCFF314ZCZ","MAFK","HeLa-S3","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF315ZHU.bed.gz","ENCFF315ZHU.bed.gz","ENCFF315ZHU","NFE2L2","HeLa-S3","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF316SKE.bed.gz","ENCFF316SKE.bed.gz","ENCFF316SKE","ARNTL","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF316YEL.bed.gz","ENCFF316YEL.bed.gz","ENCFF316YEL","SP1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF317GVT.bed.gz","ENCFF317GVT.bed.gz","ENCFF317GVT","CEBPB","HCT116","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF317LOZ.bed.gz","ENCFF317LOZ.bed.gz","ENCFF317LOZ","MAFK","HeLa-S3","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF318CQV.bed.gz","ENCFF318CQV.bed.gz","ENCFF318CQV","JUND","T47D","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF319BCP.bed.gz","ENCFF319BCP.bed.gz","ENCFF319BCP","BACH1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF319BSY.bed.gz","ENCFF319BSY.bed.gz","ENCFF319BSY","NPAS2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF319IEF.bed.gz","ENCFF319IEF.bed.gz","ENCFF319IEF","CEBPB","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF319SIL.bed.gz","ENCFF319SIL.bed.gz","ENCFF319SIL","MYBL2","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF320ACQ.bed.gz","ENCFF320ACQ.bed.gz","ENCFF320ACQ","ATF7","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF320CYA.bed.gz","ENCFF320CYA.bed.gz","ENCFF320CYA","KLF4","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF320PKO.bed.gz","ENCFF320PKO.bed.gz","ENCFF320PKO","ATF1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF320SOL.bed.gz","ENCFF320SOL.bed.gz","ENCFF320SOL","CLOCK","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF320UWD.bed.gz","ENCFF320UWD.bed.gz","ENCFF320UWD","FOSL2","SK-N-SH","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF321GWY.bed.gz","ENCFF321GWY.bed.gz","ENCFF321GWY","ATF7","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF321KQD.bed.gz","ENCFF321KQD.bed.gz","ENCFF321KQD","CEBPB","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF321LVM.bed.gz","ENCFF321LVM.bed.gz","ENCFF321LVM","MYBL2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF321NAD.bed.gz","ENCFF321NAD.bed.gz","ENCFF321NAD","KLF6","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF321TMN.bed.gz","ENCFF321TMN.bed.gz","ENCFF321TMN","SP1","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF322HPX.bed.gz","ENCFF322HPX.bed.gz","ENCFF322HPX","CREB1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF323BVF.bed.gz","ENCFF323BVF.bed.gz","ENCFF323BVF","ATF3","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF323DFB.bed.gz","ENCFF323DFB.bed.gz","ENCFF323DFB","JDP2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF323HOG.bed.gz","ENCFF323HOG.bed.gz","ENCFF323HOG","JUND","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF324CAS.bed.gz","ENCFF324CAS.bed.gz","ENCFF324CAS","ELK1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF324CCI.bed.gz","ENCFF324CCI.bed.gz","ENCFF324CCI","KLF6","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF324CEM.bed.gz","ENCFF324CEM.bed.gz","ENCFF324CEM","PBX3","SK-N-SH","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF324ELP.bed.gz","ENCFF324ELP.bed.gz","ENCFF324ELP","CREM","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF324JTK.bed.gz","ENCFF324JTK.bed.gz","ENCFF324JTK","NPAS2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF325KGM.bed.gz","ENCFF325KGM.bed.gz","ENCFF325KGM","JUNB","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF325VBX.bed.gz","ENCFF325VBX.bed.gz","ENCFF325VBX","CEBPB","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF325ZNW.bed.gz","ENCFF325ZNW.bed.gz","ENCFF325ZNW","MYBL2","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF326TND.bed.gz","ENCFF326TND.bed.gz","ENCFF326TND","NPAS2","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF327GOE.bed.gz","ENCFF327GOE.bed.gz","ENCFF327GOE","ELK1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF327TCE.bed.gz","ENCFF327TCE.bed.gz","ENCFF327TCE","MAFK","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF328ADS.bed.gz","ENCFF328ADS.bed.gz","ENCFF328ADS","CXXC5","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF328BUR.bed.gz","ENCFF328BUR.bed.gz","ENCFF328BUR","MAFK","HeLa-S3","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF328IZQ.bed.gz","ENCFF328IZQ.bed.gz","ENCFF328IZQ","MAFK","HeLa-S3","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF328JKG.bed.gz","ENCFF328JKG.bed.gz","ENCFF328JKG","CREB3","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF328OCA.bed.gz","ENCFF328OCA.bed.gz","ENCFF328OCA","JUNB","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF329CUQ.bed.gz","ENCFF329CUQ.bed.gz","ENCFF329CUQ","JUN","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF329VXJ.bed.gz","ENCFF329VXJ.bed.gz","ENCFF329VXJ","PBX3","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF330BYY.bed.gz","ENCFF330BYY.bed.gz","ENCFF330BYY","JUN","MCF-7","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF330CLZ.bed.gz","ENCFF330CLZ.bed.gz","ENCFF330CLZ","SP1","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF330MJY.bed.gz","ENCFF330MJY.bed.gz","ENCFF330MJY","ATF7","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF331AZY.bed.gz","ENCFF331AZY.bed.gz","ENCFF331AZY","MAFK","A549","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF331ISN.bed.gz","ENCFF331ISN.bed.gz","ENCFF331ISN","MAFK","HeLa-S3","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF331IUK.bed.gz","ENCFF331IUK.bed.gz","ENCFF331IUK","JUN","HepG2","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF331IWR.bed.gz","ENCFF331IWR.bed.gz","ENCFF331IWR","ETS2","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF331KNS.bed.gz","ENCFF331KNS.bed.gz","ENCFF331KNS","FOSL2","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF331KUW.bed.gz","ENCFF331KUW.bed.gz","ENCFF331KUW","CEBPB","HCT116","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF332PXJ.bed.gz","ENCFF332PXJ.bed.gz","ENCFF332PXJ","NFE2L2","A549","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF332UTL.bed.gz","ENCFF332UTL.bed.gz","ENCFF332UTL","STAT6","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF332VWD.bed.gz","ENCFF332VWD.bed.gz","ENCFF332VWD","JUN","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF333QUP.bed.gz","ENCFF333QUP.bed.gz","ENCFF333QUP","ETS2","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF333SWC.bed.gz","ENCFF333SWC.bed.gz","ENCFF333SWC","SP1","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF333VCK.bed.gz","ENCFF333VCK.bed.gz","ENCFF333VCK","JUND","HCT116","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF334CNE.bed.gz","ENCFF334CNE.bed.gz","ENCFF334CNE","JUND","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF334WKJ.bed.gz","ENCFF334WKJ.bed.gz","ENCFF334WKJ","HOXA9","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF335AUM.bed.gz","ENCFF335AUM.bed.gz","ENCFF335AUM","FOS","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF335BUX.bed.gz","ENCFF335BUX.bed.gz","ENCFF335BUX","CEBPB","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF335OGK.bed.gz","ENCFF335OGK.bed.gz","ENCFF335OGK","NFE2L2","HeLa-S3","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF335WNV.bed.gz","ENCFF335WNV.bed.gz","ENCFF335WNV","JUN","HeLa-S3","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF336XFC.bed.gz","ENCFF336XFC.bed.gz","ENCFF336XFC","GATA3","MCF-7","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF337DKJ.bed.gz","ENCFF337DKJ.bed.gz","ENCFF337DKJ","JUND","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF337JAD.bed.gz","ENCFF337JAD.bed.gz","ENCFF337JAD","ATF1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF337VVE.bed.gz","ENCFF337VVE.bed.gz","ENCFF337VVE","ELK1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF338MRR.bed.gz","ENCFF338MRR.bed.gz","ENCFF338MRR","ETS1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF338WQK.bed.gz","ENCFF338WQK.bed.gz","ENCFF338WQK","STAT6","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF339XID.bed.gz","ENCFF339XID.bed.gz","ENCFF339XID","PBX3","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF339XVB.bed.gz","ENCFF339XVB.bed.gz","ENCFF339XVB","ETS1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF340IHP.bed.gz","ENCFF340IHP.bed.gz","ENCFF340IHP","NFE2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF341ODK.bed.gz","ENCFF341ODK.bed.gz","ENCFF341ODK","ETS1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF342MAS.bed.gz","ENCFF342MAS.bed.gz","ENCFF342MAS","ATF6","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF342OEH.bed.gz","ENCFF342OEH.bed.gz","ENCFF342OEH","ATF1","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF342QGM.bed.gz","ENCFF342QGM.bed.gz","ENCFF342QGM","CEBPB","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF343CSC.bed.gz","ENCFF343CSC.bed.gz","ENCFF343CSC","ATF3","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF343MFN.bed.gz","ENCFF343MFN.bed.gz","ENCFF343MFN","ARNTL","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF343ULZ.bed.gz","ENCFF343ULZ.bed.gz","ENCFF343ULZ","ATF7","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF344TGN.bed.gz","ENCFF344TGN.bed.gz","ENCFF344TGN","JUN","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF344UMM.bed.gz","ENCFF344UMM.bed.gz","ENCFF344UMM","ATF3","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF346EZD.bed.gz","ENCFF346EZD.bed.gz","ENCFF346EZD","GATA3","MCF-7","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF349HIP.bed.gz","ENCFF349HIP.bed.gz","ENCFF349HIP","ATF3","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF350ZQI.bed.gz","ENCFF350ZQI.bed.gz","ENCFF350ZQI","ATF3","HCT116","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF351FTQ.bed.gz","ENCFF351FTQ.bed.gz","ENCFF351FTQ","GATA3","SK-N-SH","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF351FUG.bed.gz","ENCFF351FUG.bed.gz","ENCFF351FUG","SP1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF351GVF.bed.gz","ENCFF351GVF.bed.gz","ENCFF351GVF","FOSL1","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF351PGN.bed.gz","ENCFF351PGN.bed.gz","ENCFF351PGN","CREB1","MCF-7","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF351WFR.bed.gz","ENCFF351WFR.bed.gz","ENCFF351WFR","JUND","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF352JPL.bed.gz","ENCFF352JPL.bed.gz","ENCFF352JPL","FOSL1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF352MAF.bed.gz","ENCFF352MAF.bed.gz","ENCFF352MAF","JUN","A549","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF353TIB.bed.gz","ENCFF353TIB.bed.gz","ENCFF353TIB","KLF6","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF354MJU.bed.gz","ENCFF354MJU.bed.gz","ENCFF354MJU","NFE2L1","K562","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF355ALI.bed.gz","ENCFF355ALI.bed.gz","ENCFF355ALI","MAFK","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF355KJO.bed.gz","ENCFF355KJO.bed.gz","ENCFF355KJO","JUN","HepG2","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF355MKF.bed.gz","ENCFF355MKF.bed.gz","ENCFF355MKF","ELK1","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF355QAJ.bed.gz","ENCFF355QAJ.bed.gz","ENCFF355QAJ","ATF3","K562","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF356LKG.bed.gz","ENCFF356LKG.bed.gz","ENCFF356LKG","CREB1","MCF-7","TF ChIP-seq","conservative IDR thresholded peaks","bed narrowPeak"
"./ENCFF356MDE.bed.gz","ENCFF356MDE.bed.gz","ENCFF356MDE","BACH1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF356TLB.bed.gz","ENCFF356TLB.bed.gz","ENCFF356TLB","ETS1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF357COB.bed.gz","ENCFF357COB.bed.gz","ENCFF357COB","ATF4","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF357FTV.bed.gz","ENCFF357FTV.bed.gz","ENCFF357FTV","FOSL1","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF357JCS.bed.gz","ENCFF357JCS.bed.gz","ENCFF357JCS","JUND","HeLa-S3","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF357OAA.bed.gz","ENCFF357OAA.bed.gz","ENCFF357OAA","CREM","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF357OHG.bed.gz","ENCFF357OHG.bed.gz","ENCFF357OHG","MAFF","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF357PLM.bed.gz","ENCFF357PLM.bed.gz","ENCFF357PLM","RUNX1","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF358DZO.bed.gz","ENCFF358DZO.bed.gz","ENCFF358DZO","ATF1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF359DUK.bed.gz","ENCFF359DUK.bed.gz","ENCFF359DUK","CEBPB","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF359LNM.bed.gz","ENCFF359LNM.bed.gz","ENCFF359LNM","ATF4","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF359VOP.bed.gz","ENCFF359VOP.bed.gz","ENCFF359VOP","MAFK","HepG2","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF359WMP.bed.gz","ENCFF359WMP.bed.gz","ENCFF359WMP","CLOCK","MCF-7","TF ChIP-seq","optimal IDR thresholded peaks","bed narrowPeak"
"./ENCFF360BUQ.bed.gz","ENCFF360BUQ.bed.gz","ENCFF360BUQ","ATF3","K562","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF360HMC.bed.gz","ENCFF360HMC.bed.gz","ENCFF360HMC","CEBPB","A549","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
"./ENCFF360USH.bed.gz","ENCFF360USH.bed.gz","ENCFF360USH","ATF3","K562","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF360VMU.bed.gz","ENCFF360VMU.bed.gz","ENCFF360VMU","ATF1","K562","TF ChIP-seq","peaks and background as input for IDR","bed narrowPeak"
"./ENCFF361ETY.bed.gz","ENCFF361ETY.bed.gz","ENCFF361ETY","ATF6","HepG2","TF ChIP-seq","IDR thresholded peaks","bed narrowPeak"
"./ENCFF361HRW.bed.gz","ENCFF361HRW.bed.gz","ENCFF361HRW","MYBL2","HepG2","TF ChIP-seq","IDR ranked peaks","bed idr_ranked_peak"
