"file_name","file_accession","TF","cell_line","gene_name","n_overlapping_peaks"
"ENCFF525YHW.bed.gz","ENCFF525YHW","JUNB","K562","ULBP1",1
"ENCFF525YRJ.bed.gz","ENCFF525YRJ","ATF2","K562","MICB",1
"ENCFF525YRJ.bed.gz","ENCFF525YRJ","ATF2","K562","ULBP3",1
"ENCFF527ABX.bed.gz","ENCFF527ABX","ELK1","K562","MICA",2
"ENCFF527ABX.bed.gz","ENCFF527ABX","ELK1","K562","MICB",3
"ENCFF527ABX.bed.gz","ENCFF527ABX","ELK1","K562","RAET1E",2
"ENCFF527ABX.bed.gz","ENCFF527ABX","ELK1","K562","RAET1G",1
"ENCFF527ABX.bed.gz","ENCFF527ABX","ELK1","K562","ULBP1",5
"ENCFF527ABX.bed.gz","ENCFF527ABX","ELK1","K562","ULBP2",1
"ENCFF527ABX.bed.gz","ENCFF527ABX","ELK1","K562","ULBP3",2
"ENCFF528ESS.bed.gz","ENCFF528ESS","ATF3","K562","MICA",6
"ENCFF528ESS.bed.gz","ENCFF528ESS","ATF3","K562","MICB",1
"ENCFF528ESS.bed.gz","ENCFF528ESS","ATF3","K562","RAET1G",1
"ENCFF528ESS.bed.gz","ENCFF528ESS","ATF3","K562","ULBP1",3
"ENCFF528ESS.bed.gz","ENCFF528ESS","ATF3","K562","ULBP2",2
"ENCFF528GUQ.bed.gz","ENCFF528GUQ","JUN","MCF-7","MICA",1
"ENCFF528GUQ.bed.gz","ENCFF528GUQ","JUN","MCF-7","RAET1G",1
"ENCFF528GUQ.bed.gz","ENCFF528GUQ","JUN","MCF-7","RAET1L",2
"ENCFF528GUQ.bed.gz","ENCFF528GUQ","JUN","MCF-7","ULBP1",2
"ENCFF528GUQ.bed.gz","ENCFF528GUQ","JUN","MCF-7","ULBP2",1
"ENCFF528HDQ.bed.gz","ENCFF528HDQ","NFE2L1","HepG2",NA,0
"ENCFF528PVS.bed.gz","ENCFF528PVS","BACH1","K562","MICA",2
"ENCFF528PVS.bed.gz","ENCFF528PVS","BACH1","K562","MICB",1
"ENCFF528QDU.bed.gz","ENCFF528QDU","SP1","K562","MICA",1
"ENCFF528QDU.bed.gz","ENCFF528QDU","SP1","K562","ULBP1",1
"ENCFF529CTW.bed.gz","ENCFF529CTW","JUNB","K562","MICB",1
"ENCFF530ZTE.bed.gz","ENCFF530ZTE","MAFK","A549","ULBP3",2
"ENCFF531RIP.bed.gz","ENCFF531RIP","JUND","HeLa-S3","MICA",1
"ENCFF531RIP.bed.gz","ENCFF531RIP","JUND","HeLa-S3","RAET1E",2
"ENCFF531RIP.bed.gz","ENCFF531RIP","JUND","HeLa-S3","RAET1L",1
"ENCFF532HOG.bed.gz","ENCFF532HOG","FOSL1","HepG2","MICA",1
"ENCFF532UQX.bed.gz","ENCFF532UQX","SP1","HepG2",NA,0
"ENCFF533CKX.bed.gz","ENCFF533CKX","ETS1","HepG2",NA,0
"ENCFF533IUC.bed.gz","ENCFF533IUC","SP1","HepG2","MICA",1
"ENCFF533IUC.bed.gz","ENCFF533IUC","SP1","HepG2","MICB",1
"ENCFF533IUC.bed.gz","ENCFF533IUC","SP1","HepG2","RAET1G",1
"ENCFF533VYT.bed.gz","ENCFF533VYT","FOSL2","SK-N-SH","MICA",1
"ENCFF533VYT.bed.gz","ENCFF533VYT","FOSL2","SK-N-SH","MICB",1
"ENCFF533VYT.bed.gz","ENCFF533VYT","FOSL2","SK-N-SH","RAET1E",3
"ENCFF533VYT.bed.gz","ENCFF533VYT","FOSL2","SK-N-SH","RAET1L",1
"ENCFF533VYT.bed.gz","ENCFF533VYT","FOSL2","SK-N-SH","ULBP2",1
"ENCFF533VYT.bed.gz","ENCFF533VYT","FOSL2","SK-N-SH","ULBP3",1
"ENCFF534CIF.bed.gz","ENCFF534CIF","MYBL2","K562","RAET1E",1
"ENCFF534CIF.bed.gz","ENCFF534CIF","MYBL2","K562","RAET1L",2
"ENCFF534CIF.bed.gz","ENCFF534CIF","MYBL2","K562","ULBP2",1
"ENCFF534CIF.bed.gz","ENCFF534CIF","MYBL2","K562","ULBP3",3
"ENCFF534GKQ.bed.gz","ENCFF534GKQ","TBP","HepG2","MICB",1
"ENCFF535BIN.bed.gz","ENCFF535BIN","ATF4","HepG2","ULBP1",1
"ENCFF535OOE.bed.gz","ENCFF535OOE","JUND","HepG2","MICA",2
"ENCFF535OOE.bed.gz","ENCFF535OOE","JUND","HepG2","RAET1E",2
"ENCFF535OOE.bed.gz","ENCFF535OOE","JUND","HepG2","RAET1L",1
"ENCFF535WCX.bed.gz","ENCFF535WCX","CLOCK","MCF-7","MICA",1
"ENCFF535WCX.bed.gz","ENCFF535WCX","CLOCK","MCF-7","MICB",3
"ENCFF535WCX.bed.gz","ENCFF535WCX","CLOCK","MCF-7","RAET1E",1
"ENCFF535WCX.bed.gz","ENCFF535WCX","CLOCK","MCF-7","ULBP2",1
"ENCFF535WCX.bed.gz","ENCFF535WCX","CLOCK","MCF-7","ULBP3",2
"ENCFF536QLN.bed.gz","ENCFF536QLN","DDIT3","HepG2","MICA",1
"ENCFF536WWR.bed.gz","ENCFF536WWR","KLF4","MCF-7","RAET1L",1
"ENCFF536WWR.bed.gz","ENCFF536WWR","KLF4","MCF-7","ULBP3",1
"ENCFF538KAC.bed.gz","ENCFF538KAC","ATF2","K562","MICA",3
"ENCFF538KAC.bed.gz","ENCFF538KAC","ATF2","K562","MICB",1
"ENCFF538KAC.bed.gz","ENCFF538KAC","ATF2","K562","ULBP1",1
"ENCFF538KAC.bed.gz","ENCFF538KAC","ATF2","K562","ULBP2",1
"ENCFF539GRW.bed.gz","ENCFF539GRW","JUND","HepG2",NA,0
"ENCFF539HGI.bed.gz","ENCFF539HGI","ETS1","HepG2","MICA",5
"ENCFF539HGI.bed.gz","ENCFF539HGI","ETS1","HepG2","MICB",2
"ENCFF539HGI.bed.gz","ENCFF539HGI","ETS1","HepG2","RAET1E",2
"ENCFF539HGI.bed.gz","ENCFF539HGI","ETS1","HepG2","RAET1G",3
"ENCFF539HGI.bed.gz","ENCFF539HGI","ETS1","HepG2","ULBP1",2
"ENCFF539RBU.bed.gz","ENCFF539RBU","ATF1","K562","ULBP1",1
"ENCFF539UXY.bed.gz","ENCFF539UXY","ATF1","HepG2","MICA",1
"ENCFF540QUU.bed.gz","ENCFF540QUU","ATF1","K562",NA,0
"ENCFF540SXF.bed.gz","ENCFF540SXF","FOS","MCF-7","MICB",3
"ENCFF540SXF.bed.gz","ENCFF540SXF","FOS","MCF-7","RAET1E",1
"ENCFF540SXF.bed.gz","ENCFF540SXF","FOS","MCF-7","RAET1L",1
"ENCFF540SXF.bed.gz","ENCFF540SXF","FOS","MCF-7","ULBP3",1
"ENCFF543FNN.bed.gz","ENCFF543FNN","BACH1","K562",NA,0
"ENCFF543MHK.bed.gz","ENCFF543MHK","JUN","K562","MICA",4
"ENCFF543MHK.bed.gz","ENCFF543MHK","JUN","K562","MICB",3
"ENCFF543MHK.bed.gz","ENCFF543MHK","JUN","K562","RAET1E",1
"ENCFF543MHK.bed.gz","ENCFF543MHK","JUN","K562","RAET1L",1
"ENCFF543MHK.bed.gz","ENCFF543MHK","JUN","K562","ULBP1",3
"ENCFF543MHK.bed.gz","ENCFF543MHK","JUN","K562","ULBP2",1
"ENCFF543MHK.bed.gz","ENCFF543MHK","JUN","K562","ULBP3",1
"ENCFF543VME.bed.gz","ENCFF543VME","ETS1","K562","MICA",3
"ENCFF543VME.bed.gz","ENCFF543VME","ETS1","K562","MICB",2
"ENCFF543VME.bed.gz","ENCFF543VME","ETS1","K562","RAET1E",2
"ENCFF543VME.bed.gz","ENCFF543VME","ETS1","K562","RAET1G",2
"ENCFF543VME.bed.gz","ENCFF543VME","ETS1","K562","RAET1L",1
"ENCFF543VME.bed.gz","ENCFF543VME","ETS1","K562","ULBP1",4
"ENCFF543VME.bed.gz","ENCFF543VME","ETS1","K562","ULBP2",4
"ENCFF544UXM.bed.gz","ENCFF544UXM","JUN","HepG2","MICA",2
"ENCFF544UXM.bed.gz","ENCFF544UXM","JUN","HepG2","MICB",1
"ENCFF544UXM.bed.gz","ENCFF544UXM","JUN","HepG2","RAET1E",1
"ENCFF544UXM.bed.gz","ENCFF544UXM","JUN","HepG2","RAET1G",2
"ENCFF544UXM.bed.gz","ENCFF544UXM","JUN","HepG2","ULBP1",2
"ENCFF545FAT.bed.gz","ENCFF545FAT","TBP","K562","RAET1E",1
"ENCFF545FAT.bed.gz","ENCFF545FAT","TBP","K562","ULBP1",1
"ENCFF545FAT.bed.gz","ENCFF545FAT","TBP","K562","ULBP2",1
"ENCFF545FAT.bed.gz","ENCFF545FAT","TBP","K562","ULBP3",5
"ENCFF545TVD.bed.gz","ENCFF545TVD","NFE2L1","K562",NA,0
"ENCFF545WXN.bed.gz","ENCFF545WXN","RUNX1","K562",NA,0
"ENCFF546ASI.bed.gz","ENCFF546ASI","SP1","MCF-7","RAET1L",1
"ENCFF546ASI.bed.gz","ENCFF546ASI","SP1","MCF-7","ULBP3",1
"ENCFF547APK.bed.gz","ENCFF547APK","ETS1","K562","MICA",2
"ENCFF547APK.bed.gz","ENCFF547APK","ETS1","K562","ULBP1",1
"ENCFF547SJG.bed.gz","ENCFF547SJG","CEBPB","K562","MICA",1
"ENCFF547SJG.bed.gz","ENCFF547SJG","CEBPB","K562","MICB",2
"ENCFF547SJG.bed.gz","ENCFF547SJG","CEBPB","K562","ULBP1",1
"ENCFF548LWG.bed.gz","ENCFF548LWG","FOS","K562","RAET1G",1
"ENCFF548LWG.bed.gz","ENCFF548LWG","FOS","K562","ULBP2",1
"ENCFF548UHD.bed.gz","ENCFF548UHD","ATF4","K562","MICA",1
"ENCFF548UHD.bed.gz","ENCFF548UHD","ATF4","K562","MICB",3
"ENCFF548UHD.bed.gz","ENCFF548UHD","ATF4","K562","ULBP1",2
"ENCFF548UHD.bed.gz","ENCFF548UHD","ATF4","K562","ULBP3",4
"ENCFF549KXU.bed.gz","ENCFF549KXU","FOS","MCF-7","RAET1L",1
"ENCFF549KXU.bed.gz","ENCFF549KXU","FOS","MCF-7","ULBP1",1
"ENCFF549KXU.bed.gz","ENCFF549KXU","FOS","MCF-7","ULBP2",1
"ENCFF549YLW.bed.gz","ENCFF549YLW","NPAS2","A549","RAET1G",1
"ENCFF549ZNP.bed.gz","ENCFF549ZNP","ATF6","K562","MICB",2
"ENCFF550JMT.bed.gz","ENCFF550JMT","TBP","HeLa-S3","MICA",1
"ENCFF550JMT.bed.gz","ENCFF550JMT","TBP","HeLa-S3","MICB",1
"ENCFF550JMT.bed.gz","ENCFF550JMT","TBP","HeLa-S3","RAET1E",1
"ENCFF550JMT.bed.gz","ENCFF550JMT","TBP","HeLa-S3","RAET1G",1
"ENCFF550JMT.bed.gz","ENCFF550JMT","TBP","HeLa-S3","RAET1L",1
"ENCFF550JMT.bed.gz","ENCFF550JMT","TBP","HeLa-S3","ULBP3",1
"ENCFF550TXR.bed.gz","ENCFF550TXR","CREB1","HepG2","ULBP1",1
"ENCFF550WHD.bed.gz","ENCFF550WHD","TBP","HepG2","MICA",4
"ENCFF550WHD.bed.gz","ENCFF550WHD","TBP","HepG2","MICB",3
"ENCFF550WHD.bed.gz","ENCFF550WHD","TBP","HepG2","RAET1E",3
"ENCFF550WHD.bed.gz","ENCFF550WHD","TBP","HepG2","RAET1G",1
"ENCFF551TEB.bed.gz","ENCFF551TEB","CREB3","HepG2",NA,0
"ENCFF552XOP.bed.gz","ENCFF552XOP","JDP2","HepG2",NA,0
"ENCFF552ZAY.bed.gz","ENCFF552ZAY","NFE2","K562","MICA",1
"ENCFF552ZAY.bed.gz","ENCFF552ZAY","NFE2","K562","MICB",1
"ENCFF552ZAY.bed.gz","ENCFF552ZAY","NFE2","K562","ULBP1",1
"ENCFF552ZAY.bed.gz","ENCFF552ZAY","NFE2","K562","ULBP3",2
"ENCFF553DRN.bed.gz","ENCFF553DRN","CREB1","MCF-7",NA,0
"ENCFF553DTU.bed.gz","ENCFF553DTU","BACH1","K562","ULBP1",2
"ENCFF553GPK.bed.gz","ENCFF553GPK","SP1","K562","ULBP1",1
"ENCFF553GPK.bed.gz","ENCFF553GPK","SP1","K562","ULBP2",1
"ENCFF553GPK.bed.gz","ENCFF553GPK","SP1","K562","ULBP3",1
"ENCFF553ICR.bed.gz","ENCFF553ICR","SP1","HCT116","MICA",1
"ENCFF553ICR.bed.gz","ENCFF553ICR","SP1","HCT116","RAET1E",3
"ENCFF553ICR.bed.gz","ENCFF553ICR","SP1","HCT116","RAET1L",1
"ENCFF553ICR.bed.gz","ENCFF553ICR","SP1","HCT116","ULBP1",1
"ENCFF553ICR.bed.gz","ENCFF553ICR","SP1","HCT116","ULBP2",2
"ENCFF553OVY.bed.gz","ENCFF553OVY","SP1","HepG2","MICA",1
"ENCFF553OVY.bed.gz","ENCFF553OVY","SP1","HepG2","MICB",1
"ENCFF553OVY.bed.gz","ENCFF553OVY","SP1","HepG2","RAET1G",1
"ENCFF553OVY.bed.gz","ENCFF553OVY","SP1","HepG2","ULBP1",2
"ENCFF554QCN.bed.gz","ENCFF554QCN","MAFF","HeLa-S3","MICB",1
"ENCFF554QCN.bed.gz","ENCFF554QCN","MAFF","HeLa-S3","ULBP3",2
"ENCFF554SLQ.bed.gz","ENCFF554SLQ","ELK1","A549","MICA",1
"ENCFF555MVU.bed.gz","ENCFF555MVU","NFE2L2","HepG2","MICA",1
"ENCFF555MVU.bed.gz","ENCFF555MVU","NFE2L2","HepG2","MICB",1
"ENCFF555MVU.bed.gz","ENCFF555MVU","NFE2L2","HepG2","RAET1L",2
"ENCFF555MVU.bed.gz","ENCFF555MVU","NFE2L2","HepG2","ULBP1",1
"ENCFF555MVU.bed.gz","ENCFF555MVU","NFE2L2","HepG2","ULBP3",2
"ENCFF555TLY.bed.gz","ENCFF555TLY","NFE2L1","K562",NA,0
"ENCFF556LDH.bed.gz","ENCFF556LDH","NFE2L1","K562","MICB",1
"ENCFF556OZO.bed.gz","ENCFF556OZO","CEBPB","Ishikawa","MICA",2
"ENCFF556OZO.bed.gz","ENCFF556OZO","CEBPB","Ishikawa","RAET1G",1
"ENCFF556OZO.bed.gz","ENCFF556OZO","CEBPB","Ishikawa","ULBP1",1
"ENCFF556SMM.bed.gz","ENCFF556SMM","ATF3","K562","MICA",2
"ENCFF556SMM.bed.gz","ENCFF556SMM","ATF3","K562","RAET1L",1
"ENCFF556SMM.bed.gz","ENCFF556SMM","ATF3","K562","ULBP1",1
"ENCFF556SMM.bed.gz","ENCFF556SMM","ATF3","K562","ULBP2",1
"ENCFF556TCV.bed.gz","ENCFF556TCV","ATF7","HepG2","MICB",1
"ENCFF556TCV.bed.gz","ENCFF556TCV","ATF7","HepG2","RAET1E",2
"ENCFF556TCV.bed.gz","ENCFF556TCV","ATF7","HepG2","RAET1G",1
"ENCFF556TCV.bed.gz","ENCFF556TCV","ATF7","HepG2","RAET1L",1
"ENCFF556TCV.bed.gz","ENCFF556TCV","ATF7","HepG2","ULBP1",2
"ENCFF556TCV.bed.gz","ENCFF556TCV","ATF7","HepG2","ULBP2",1
"ENCFF556TCV.bed.gz","ENCFF556TCV","ATF7","HepG2","ULBP3",3
"ENCFF556TOJ.bed.gz","ENCFF556TOJ","JUND","HeLa-S3","MICA",1
"ENCFF556TOJ.bed.gz","ENCFF556TOJ","JUND","HeLa-S3","RAET1E",2
"ENCFF556TOJ.bed.gz","ENCFF556TOJ","JUND","HeLa-S3","RAET1L",1
"ENCFF556YAO.bed.gz","ENCFF556YAO","CREB1","Ishikawa","ULBP2",1
"ENCFF556ZCT.bed.gz","ENCFF556ZCT","FOSL2","MCF-7","MICA",1
"ENCFF556ZCT.bed.gz","ENCFF556ZCT","FOSL2","MCF-7","RAET1E",1
"ENCFF556ZCT.bed.gz","ENCFF556ZCT","FOSL2","MCF-7","RAET1G",1
"ENCFF556ZCT.bed.gz","ENCFF556ZCT","FOSL2","MCF-7","RAET1L",2
"ENCFF556ZCT.bed.gz","ENCFF556ZCT","FOSL2","MCF-7","ULBP1",2
"ENCFF556ZCT.bed.gz","ENCFF556ZCT","FOSL2","MCF-7","ULBP2",1
"ENCFF557BWM.bed.gz","ENCFF557BWM","CEBPB","HepG2","MICA",3
"ENCFF557BWM.bed.gz","ENCFF557BWM","CEBPB","HepG2","ULBP1",1
"ENCFF557BWM.bed.gz","ENCFF557BWM","CEBPB","HepG2","ULBP2",1
"ENCFF557BWM.bed.gz","ENCFF557BWM","CEBPB","HepG2","ULBP3",2
"ENCFF557SHR.bed.gz","ENCFF557SHR","GATA3","MCF-7","MICA",1
"ENCFF557SHR.bed.gz","ENCFF557SHR","GATA3","MCF-7","MICB",1
"ENCFF557SHR.bed.gz","ENCFF557SHR","GATA3","MCF-7","RAET1E",1
"ENCFF557SHR.bed.gz","ENCFF557SHR","GATA3","MCF-7","RAET1L",1
"ENCFF557SHR.bed.gz","ENCFF557SHR","GATA3","MCF-7","ULBP1",1
"ENCFF557SHR.bed.gz","ENCFF557SHR","GATA3","MCF-7","ULBP2",1
"ENCFF557SHR.bed.gz","ENCFF557SHR","GATA3","MCF-7","ULBP3",1
"ENCFF558AKZ.bed.gz","ENCFF558AKZ","PBX3","HepG2","MICA",2
"ENCFF558AKZ.bed.gz","ENCFF558AKZ","PBX3","HepG2","RAET1G",1
"ENCFF559LTZ.bed.gz","ENCFF559LTZ","ATF2","K562","ULBP1",2
"ENCFF559LYQ.bed.gz","ENCFF559LYQ","JUND","MCF-7","RAET1L",1
"ENCFF559LYQ.bed.gz","ENCFF559LYQ","JUND","MCF-7","ULBP1",1
"ENCFF559LYQ.bed.gz","ENCFF559LYQ","JUND","MCF-7","ULBP2",2
"ENCFF559LYQ.bed.gz","ENCFF559LYQ","JUND","MCF-7","ULBP3",2
"ENCFF559WOL.bed.gz","ENCFF559WOL","JUND","K562","ULBP1",1
"ENCFF559XFS.bed.gz","ENCFF559XFS","FOSL1","HepG2","MICA",1
"ENCFF559XFS.bed.gz","ENCFF559XFS","FOSL1","HepG2","MICB",1
"ENCFF559XFS.bed.gz","ENCFF559XFS","FOSL1","HepG2","RAET1G",1
"ENCFF559XFS.bed.gz","ENCFF559XFS","FOSL1","HepG2","ULBP1",1
"ENCFF559XFS.bed.gz","ENCFF559XFS","FOSL1","HepG2","ULBP3",1
"ENCFF560AQD.bed.gz","ENCFF560AQD","RUNX1","K562","MICA",3
"ENCFF560AQD.bed.gz","ENCFF560AQD","RUNX1","K562","MICB",3
"ENCFF560AQD.bed.gz","ENCFF560AQD","RUNX1","K562","RAET1G",4
"ENCFF560AQD.bed.gz","ENCFF560AQD","RUNX1","K562","RAET1L",3
"ENCFF560AQD.bed.gz","ENCFF560AQD","RUNX1","K562","ULBP1",4
"ENCFF560AQD.bed.gz","ENCFF560AQD","RUNX1","K562","ULBP2",3
"ENCFF560AQD.bed.gz","ENCFF560AQD","RUNX1","K562","ULBP3",3
"ENCFF560WQA.bed.gz","ENCFF560WQA","FOSL2","HepG2","MICA",1
"ENCFF560ZPB.bed.gz","ENCFF560ZPB","NFE2L2","HeLa-S3","MICA",1
"ENCFF560ZPB.bed.gz","ENCFF560ZPB","NFE2L2","HeLa-S3","MICB",2
"ENCFF560ZPB.bed.gz","ENCFF560ZPB","NFE2L2","HeLa-S3","RAET1E",1
"ENCFF560ZPB.bed.gz","ENCFF560ZPB","NFE2L2","HeLa-S3","RAET1G",1
"ENCFF560ZPB.bed.gz","ENCFF560ZPB","NFE2L2","HeLa-S3","RAET1L",1
"ENCFF560ZPB.bed.gz","ENCFF560ZPB","NFE2L2","HeLa-S3","ULBP1",1
"ENCFF561CJL.bed.gz","ENCFF561CJL","NFE2L2","HeLa-S3",NA,0
"ENCFF561CXF.bed.gz","ENCFF561CXF","JUN","MCF-7",NA,0
"ENCFF561JSP.bed.gz","ENCFF561JSP","ATF3","K562","MICA",2
"ENCFF561JSP.bed.gz","ENCFF561JSP","ATF3","K562","MICB",4
"ENCFF561JSP.bed.gz","ENCFF561JSP","ATF3","K562","RAET1E",1
"ENCFF561JSP.bed.gz","ENCFF561JSP","ATF3","K562","RAET1L",2
"ENCFF561JSP.bed.gz","ENCFF561JSP","ATF3","K562","ULBP1",2
"ENCFF561JSP.bed.gz","ENCFF561JSP","ATF3","K562","ULBP2",1
"ENCFF561JSP.bed.gz","ENCFF561JSP","ATF3","K562","ULBP3",1
"ENCFF561QKK.bed.gz","ENCFF561QKK","CEBPB","K562","MICA",1
"ENCFF561QKK.bed.gz","ENCFF561QKK","CEBPB","K562","ULBP1",1
"ENCFF562ERQ.bed.gz","ENCFF562ERQ","CREB3L1","K562","MICA",3
"ENCFF562ERQ.bed.gz","ENCFF562ERQ","CREB3L1","K562","ULBP1",2
"ENCFF562LCU.bed.gz","ENCFF562LCU","CEBPB","A549","MICA",1
"ENCFF562LCU.bed.gz","ENCFF562LCU","CEBPB","A549","MICB",2
"ENCFF562LCU.bed.gz","ENCFF562LCU","CEBPB","A549","RAET1E",1
"ENCFF562LCU.bed.gz","ENCFF562LCU","CEBPB","A549","ULBP1",1
"ENCFF562YGL.bed.gz","ENCFF562YGL","CREB1","Ishikawa","MICA",1
"ENCFF562YGL.bed.gz","ENCFF562YGL","CREB1","Ishikawa","ULBP1",1
"ENCFF562YGL.bed.gz","ENCFF562YGL","CREB1","Ishikawa","ULBP2",1
"ENCFF562YGL.bed.gz","ENCFF562YGL","CREB1","Ishikawa","ULBP3",1
"ENCFF562YSV.bed.gz","ENCFF562YSV","JUND","HepG2","MICA",1
"ENCFF563CWK.bed.gz","ENCFF563CWK","SP1","K562",NA,0
"ENCFF563KFG.bed.gz","ENCFF563KFG","ETS1","HepG2","ULBP1",1
"ENCFF563LKK.bed.gz","ENCFF563LKK","FOSL2","A549","MICA",2
"ENCFF563LKK.bed.gz","ENCFF563LKK","FOSL2","A549","MICB",1
"ENCFF563LKK.bed.gz","ENCFF563LKK","FOSL2","A549","RAET1E",3
"ENCFF563LKK.bed.gz","ENCFF563LKK","FOSL2","A549","RAET1L",1
"ENCFF563LKK.bed.gz","ENCFF563LKK","FOSL2","A549","ULBP1",1
"ENCFF563LKK.bed.gz","ENCFF563LKK","FOSL2","A549","ULBP2",1
"ENCFF563LKK.bed.gz","ENCFF563LKK","FOSL2","A549","ULBP3",1
"ENCFF563ZJM.bed.gz","ENCFF563ZJM","KLF6","K562","MICA",1
"ENCFF564JKS.bed.gz","ENCFF564JKS","CEBPB","HCT116",NA,0
"ENCFF564YGY.bed.gz","ENCFF564YGY","CREB1","HepG2","MICA",2
"ENCFF564YGY.bed.gz","ENCFF564YGY","CREB1","HepG2","ULBP1",1
"ENCFF565QWY.bed.gz","ENCFF565QWY","GATA3","MCF-7","MICA",1
"ENCFF565QWY.bed.gz","ENCFF565QWY","GATA3","MCF-7","MICB",1
"ENCFF565QWY.bed.gz","ENCFF565QWY","GATA3","MCF-7","RAET1E",1
"ENCFF565QWY.bed.gz","ENCFF565QWY","GATA3","MCF-7","RAET1L",1
"ENCFF565QWY.bed.gz","ENCFF565QWY","GATA3","MCF-7","ULBP1",2
"ENCFF565QWY.bed.gz","ENCFF565QWY","GATA3","MCF-7","ULBP3",2
"ENCFF565QYS.bed.gz","ENCFF565QYS","JUNB","A549",NA,0
"ENCFF565SBG.bed.gz","ENCFF565SBG","TBP","HepG2","MICB",1
"ENCFF565TYG.bed.gz","ENCFF565TYG","NFE2","K562",NA,0
"ENCFF565ZYL.bed.gz","ENCFF565ZYL","ATF7","HepG2","MICA",4
"ENCFF565ZYL.bed.gz","ENCFF565ZYL","ATF7","HepG2","MICB",3
"ENCFF565ZYL.bed.gz","ENCFF565ZYL","ATF7","HepG2","RAET1E",1
"ENCFF565ZYL.bed.gz","ENCFF565ZYL","ATF7","HepG2","RAET1G",2
"ENCFF565ZYL.bed.gz","ENCFF565ZYL","ATF7","HepG2","RAET1L",2
"ENCFF565ZYL.bed.gz","ENCFF565ZYL","ATF7","HepG2","ULBP1",1
"ENCFF565ZYL.bed.gz","ENCFF565ZYL","ATF7","HepG2","ULBP3",1
"ENCFF566HGU.bed.gz","ENCFF566HGU","CREB3L1","K562","MICA",3
"ENCFF566HGU.bed.gz","ENCFF566HGU","CREB3L1","K562","MICB",2
"ENCFF566HGU.bed.gz","ENCFF566HGU","CREB3L1","K562","ULBP1",2
"ENCFF566SCZ.bed.gz","ENCFF566SCZ","JUN","HeLa-S3","MICA",1
"ENCFF566SCZ.bed.gz","ENCFF566SCZ","JUN","HeLa-S3","RAET1E",2
"ENCFF566SCZ.bed.gz","ENCFF566SCZ","JUN","HeLa-S3","RAET1L",2
"ENCFF567EYJ.bed.gz","ENCFF567EYJ","CREB1","MCF-7","MICA",2
"ENCFF567EYJ.bed.gz","ENCFF567EYJ","CREB1","MCF-7","MICB",1
"ENCFF567EYJ.bed.gz","ENCFF567EYJ","CREB1","MCF-7","RAET1E",1
"ENCFF567EYJ.bed.gz","ENCFF567EYJ","CREB1","MCF-7","RAET1G",1
"ENCFF567EYJ.bed.gz","ENCFF567EYJ","CREB1","MCF-7","RAET1L",1
"ENCFF567EYJ.bed.gz","ENCFF567EYJ","CREB1","MCF-7","ULBP1",2
"ENCFF567EYJ.bed.gz","ENCFF567EYJ","CREB1","MCF-7","ULBP2",1
"ENCFF567EYJ.bed.gz","ENCFF567EYJ","CREB1","MCF-7","ULBP3",1
"ENCFF569LWD.bed.gz","ENCFF569LWD","FOSL2","A549",NA,0
"ENCFF569NVH.bed.gz","ENCFF569NVH","CREM","HepG2","ULBP3",1
"ENCFF569QON.bed.gz","ENCFF569QON","MYBL2","K562","RAET1E",1
"ENCFF569UZW.bed.gz","ENCFF569UZW","CEBPB","K562","MICA",1
"ENCFF569UZW.bed.gz","ENCFF569UZW","CEBPB","K562","ULBP1",1
"ENCFF569VYO.bed.gz","ENCFF569VYO","MAFK","HepG2","RAET1E",1
"ENCFF569VYO.bed.gz","ENCFF569VYO","MAFK","HepG2","ULBP3",1
"ENCFF569ZCY.bed.gz","ENCFF569ZCY","JUND","MCF-7","RAET1L",1
"ENCFF569ZCY.bed.gz","ENCFF569ZCY","JUND","MCF-7","ULBP3",1
"ENCFF570XMD.bed.gz","ENCFF570XMD","BACH1","K562",NA,0
"ENCFF570YMS.bed.gz","ENCFF570YMS","CREB1","HepG2","MICA",2
"ENCFF570YMS.bed.gz","ENCFF570YMS","CREB1","HepG2","RAET1E",1
"ENCFF570YMS.bed.gz","ENCFF570YMS","CREB1","HepG2","RAET1G",1
"ENCFF570YMS.bed.gz","ENCFF570YMS","CREB1","HepG2","ULBP1",3
"ENCFF570YMS.bed.gz","ENCFF570YMS","CREB1","HepG2","ULBP2",1
"ENCFF570YMS.bed.gz","ENCFF570YMS","CREB1","HepG2","ULBP3",2
"ENCFF571FVN.bed.gz","ENCFF571FVN","CREB1","HepG2","MICA",3
"ENCFF571LUR.bed.gz","ENCFF571LUR","MAFG","K562","MICA",1
"ENCFF571MPI.bed.gz","ENCFF571MPI","CREB1","HepG2","MICA",5
"ENCFF571MPI.bed.gz","ENCFF571MPI","CREB1","HepG2","MICB",1
"ENCFF571UHE.bed.gz","ENCFF571UHE","ATF7","MCF-7","RAET1E",1
"ENCFF571UHE.bed.gz","ENCFF571UHE","ATF7","MCF-7","ULBP1",1
"ENCFF571UHE.bed.gz","ENCFF571UHE","ATF7","MCF-7","ULBP2",1
"ENCFF571YBD.bed.gz","ENCFF571YBD","JUND","K562","MICA",4
"ENCFF571YBD.bed.gz","ENCFF571YBD","JUND","K562","MICB",4
"ENCFF571YBD.bed.gz","ENCFF571YBD","JUND","K562","RAET1E",3
"ENCFF571YBD.bed.gz","ENCFF571YBD","JUND","K562","RAET1G",2
