ModelID	CellLineName	StrippedCellLineName	CCLEName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype	Gene	GeneEffect
ACH-000495	TUHR4TKB	TUHR4TKB	TUHR4TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP4	0.0592693723487798
ACH-000495	TUHR4TKB	TUHR4TKB	TUHR4TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP5	-0.264698824259998
ACH-000495	TUHR4TKB	TUHR4TKB	TUHR4TKB_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	ULBP6	-0.0729037597715977
ACH-000499	EW8	EW8	EW8_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	MICA	0.0171942761258927
ACH-000499	EW8	EW8	EW8_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	MICB	-0.0443368117432485
ACH-000499	EW8	EW8	EW8_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP1	0.243525717662369
ACH-000499	EW8	EW8	EW8_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP2	0.106413014302769
ACH-000499	EW8	EW8	EW8_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP3	-0.0810818394426659
ACH-000499	EW8	EW8	EW8_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP4	0.440272879378546
ACH-000499	EW8	EW8	EW8_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP5	0.0754552998475116
ACH-000499	EW8	EW8	EW8_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma	ULBP6	-0.140471194722422
ACH-000514	NCI-H1092	NCIH1092	NCIH1092_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICA	-0.0485975279837603
ACH-000514	NCI-H1092	NCIH1092	NCIH1092_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICB	-0.115801541423479
ACH-000514	NCI-H1092	NCIH1092	NCIH1092_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP1	0.0358053040871992
ACH-000514	NCI-H1092	NCIH1092	NCIH1092_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP2	0.0198128143860308
ACH-000514	NCI-H1092	NCIH1092	NCIH1092_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP3	-0.0333149973210408
ACH-000514	NCI-H1092	NCIH1092	NCIH1092_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP4	0.337271220077131
ACH-000514	NCI-H1092	NCIH1092	NCIH1092_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP5	-0.0616278534669619
ACH-000514	NCI-H1092	NCIH1092	NCIH1092_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP6	-0.0209321476362526
ACH-000515	HCC-33	HCC33	HCC33_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICA	-0.192313043636776
ACH-000515	HCC-33	HCC33	HCC33_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	MICB	-0.42126218421632
ACH-000515	HCC-33	HCC33	HCC33_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP1	-0.0506232724076037
ACH-000515	HCC-33	HCC33	HCC33_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP2	0.215100241041486
ACH-000515	HCC-33	HCC33	HCC33_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP3	0.198488209751456
ACH-000515	HCC-33	HCC33	HCC33_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP4	0.0847159382001357
ACH-000515	HCC-33	HCC33	HCC33_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP5	0.00804979197149861
ACH-000515	HCC-33	HCC33	HCC33_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	ULBP6	-0.0445635913380629
ACH-000537	SNU-761	SNU761	SNU761_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	MICA	0.0292992359349501
ACH-000537	SNU-761	SNU761	SNU761_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	MICB	-0.112197901691794
ACH-000537	SNU-761	SNU761	SNU761_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP1	0.130722305283168
ACH-000537	SNU-761	SNU761	SNU761_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP2	-0.134592048603064
ACH-000537	SNU-761	SNU761	SNU761_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP3	-0.0432592961106686
ACH-000537	SNU-761	SNU761	SNU761_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP4	0.126593873469357
ACH-000537	SNU-761	SNU761	SNU761_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP5	-0.259786975724699
ACH-000537	SNU-761	SNU761	SNU761_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	ULBP6	-0.173788943695532
ACH-000562	HCC-78	HCC78	HCC78_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICA	0.223850401045873
ACH-000562	HCC-78	HCC78	HCC78_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICB	-0.299638667382796
ACH-000562	HCC-78	HCC78	HCC78_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP1	0.058410427908144
ACH-000562	HCC-78	HCC78	HCC78_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP3	-0.0790339245425549
ACH-000562	HCC-78	HCC78	HCC78_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP4	-0.0412810066913397
ACH-000567	ST486	ST486	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	MICA	0.04057450560158
ACH-000567	ST486	ST486	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	MICB	-0.145625435931536
ACH-000567	ST486	ST486	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	ULBP1	0.067325423579006
ACH-000567	ST486	ST486	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	ULBP2	0.00981053911619331
ACH-000567	ST486	ST486	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	ULBP3	-0.115656356265512
ACH-000567	ST486	ST486	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	ULBP4	0.220266335005324
ACH-000567	ST486	ST486	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	ULBP5	0.0852322051853818
ACH-000567	ST486	ST486	ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	ULBP6	-0.00157147395706068
ACH-000570	YKG1	YKG1	YKG1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICA	0.221445881428971
ACH-000570	YKG1	YKG1	YKG1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICB	-0.0386800317069175
ACH-000570	YKG1	YKG1	YKG1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP1	-0.153054160329264
ACH-000570	YKG1	YKG1	YKG1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP2	-0.072755840867696
ACH-000570	YKG1	YKG1	YKG1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP3	-0.0480785299931922
ACH-000570	YKG1	YKG1	YKG1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP4	0.00950641898176841
ACH-000570	YKG1	YKG1	YKG1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP5	-0.00879988281353371
ACH-000570	YKG1	YKG1	YKG1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP6	0.00322440833417212
ACH-000573	MDA-MB-436	MDAMB436	MDAMB436_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS	MICA	0.17168787716378
ACH-000573	MDA-MB-436	MDAMB436	MDAMB436_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS	MICB	-0.11357708064773
ACH-000573	MDA-MB-436	MDAMB436	MDAMB436_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS	ULBP1	0.141008249714256
ACH-000573	MDA-MB-436	MDAMB436	MDAMB436_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS	ULBP2	-0.584753078607557
ACH-000573	MDA-MB-436	MDAMB436	MDAMB436_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS	ULBP3	-0.0936045416747599
ACH-000573	MDA-MB-436	MDAMB436	MDAMB436_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS	ULBP4	0.134629893271623
ACH-000573	MDA-MB-436	MDAMB436	MDAMB436_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS	ULBP5	-0.0335709546538067
ACH-000573	MDA-MB-436	MDAMB436	MDAMB436_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS	ULBP6	0.00844902582538029
ACH-000638	NCI-H441	NCIH441	NCIH441_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICA	0.0772730899803268
ACH-000638	NCI-H441	NCIH441	NCIH441_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICB	-0.298578992401174
ACH-000638	NCI-H441	NCIH441	NCIH441_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP1	0.26443312013353
ACH-000638	NCI-H441	NCIH441	NCIH441_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP2	-0.107934861229956
ACH-000638	NCI-H441	NCIH441	NCIH441_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP3	0.0744958163794067
ACH-000638	NCI-H441	NCIH441	NCIH441_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP4	0.297740119902254
ACH-000638	NCI-H441	NCIH441	NCIH441_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP5	-0.0108018343244619
ACH-000638	NCI-H441	NCIH441	NCIH441_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP6	-0.0881652495429954
ACH-000673	LN-443	LN443	LN443_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICA	0.0320373465024279
ACH-000673	LN-443	LN443	LN443_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICB	-0.232863208786867
ACH-000673	LN-443	LN443	LN443_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP1	0.12902218734938
ACH-000673	LN-443	LN443	LN443_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP2	-0.0907549701471008
ACH-000673	LN-443	LN443	LN443_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP3	-0.0790320729165998
ACH-000673	LN-443	LN443	LN443_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP4	0.187292493620742
ACH-000673	LN-443	LN443	LN443_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP5	-0.000250042864298278
ACH-000673	LN-443	LN443	LN443_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP6	-0.0370965229148966
ACH-000738	GB-1	GB1	GB1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICA	0.0188796480028166
ACH-000738	GB-1	GB1	GB1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	MICB	-0.256360649317912
ACH-000738	GB-1	GB1	GB1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP1	0.166562090762053
ACH-000738	GB-1	GB1	GB1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP2	-0.243117138782782
ACH-000738	GB-1	GB1	GB1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP3	-0.0639430893220096
ACH-000738	GB-1	GB1	GB1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP4	0.16758682572238
ACH-000738	GB-1	GB1	GB1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP5	0.0280732846988799
ACH-000738	GB-1	GB1	GB1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma	ULBP6	-0.114392174590424
ACH-000747	NCI-H1703	NCIH1703	NCIH1703_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	MICA	0.063335221464277
ACH-000747	NCI-H1703	NCIH1703	NCIH1703_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	MICB	-0.322791502335629
ACH-000747	NCI-H1703	NCIH1703	NCIH1703_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP1	0.198559178500028
ACH-000747	NCI-H1703	NCIH1703	NCIH1703_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP2	-0.102410687443731
ACH-000747	NCI-H1703	NCIH1703	NCIH1703_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP3	-0.117043758094528
ACH-000747	NCI-H1703	NCIH1703	NCIH1703_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP4	0.249270734034421
ACH-000747	NCI-H1703	NCIH1703	NCIH1703_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP5	-0.015260915475442
ACH-000747	NCI-H1703	NCIH1703	NCIH1703_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	ULBP6	-0.0639386852579361
ACH-000766	NCI-H1648	NCIH1648	NCIH1648_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICA	-0.026807652762218
ACH-000766	NCI-H1648	NCIH1648	NCIH1648_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	MICB	-0.193629093917444
ACH-000766	NCI-H1648	NCIH1648	NCIH1648_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP1	0.121683006649256
ACH-000766	NCI-H1648	NCIH1648	NCIH1648_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP2	-0.183457005016198
ACH-000766	NCI-H1648	NCIH1648	NCIH1648_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP3	-0.402088134723529
ACH-000766	NCI-H1648	NCIH1648	NCIH1648_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP4	0.18292758840153
ACH-000766	NCI-H1648	NCIH1648	NCIH1648_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP5	-0.0464836016433849
ACH-000766	NCI-H1648	NCIH1648	NCIH1648_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	ULBP6	-0.376342072837155
ACH-000802	BFTC-905	BFTC905	BFTC905_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	MICA	0.00679271283992441
ACH-000802	BFTC-905	BFTC905	BFTC905_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	MICB	-0.10559559958283
ACH-000802	BFTC-905	BFTC905	BFTC905_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP1	0.209033333284066
ACH-000802	BFTC-905	BFTC905	BFTC905_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP2	-0.0493839099724505
ACH-000802	BFTC-905	BFTC905	BFTC905_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP3	-0.28427430468862
ACH-000802	BFTC-905	BFTC905	BFTC905_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP4	0.142308609951102
ACH-000802	BFTC-905	BFTC905	BFTC905_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP5	0.0565223971206642
ACH-000802	BFTC-905	BFTC905	BFTC905_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	ULBP6	-0.0563330787857403
ACH-000809	KYSE-410	KYSE410	KYSE410_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	MICA	0.0510811555978079
ACH-000809	KYSE-410	KYSE410	KYSE410_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	MICB	-0.145903356091909
ACH-000809	KYSE-410	KYSE410	KYSE410_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP1	0.0544758291726604
ACH-000809	KYSE-410	KYSE410	KYSE410_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP2	-0.0948952274635096
ACH-000809	KYSE-410	KYSE410	KYSE410_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP3	0.00258933043100831
ACH-000809	KYSE-410	KYSE410	KYSE410_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP4	0.227111180900985
ACH-000809	KYSE-410	KYSE410	KYSE410_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP5	-0.0289514740811654
ACH-000809	KYSE-410	KYSE410	KYSE410_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	ULBP6	-0.15651514009053
ACH-000811	SK-OV-3	SKOV3	SKOV3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	MICA	0.0255311622153439
ACH-000811	SK-OV-3	SKOV3	SKOV3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	MICB	-0.257792794407767
ACH-000811	SK-OV-3	SKOV3	SKOV3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	ULBP1	-0.0391623380792564
ACH-000811	SK-OV-3	SKOV3	SKOV3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	ULBP2	-0.0743362323529395
ACH-000811	SK-OV-3	SKOV3	SKOV3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	ULBP3	-0.0329773717149389
ACH-000811	SK-OV-3	SKOV3	SKOV3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	ULBP4	0.0243838896482165
ACH-000811	SK-OV-3	SKOV3	SKOV3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	ULBP5	-0.0805613654901745
ACH-000811	SK-OV-3	SKOV3	SKOV3_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	ULBP6	-0.081435593079992
ACH-000849	MDA-MB-468	MDAMB468	MDAMB468_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	MICA	0.0792806835901317
ACH-000849	MDA-MB-468	MDAMB468	MDAMB468_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	MICB	-0.394455761445106
ACH-000849	MDA-MB-468	MDAMB468	MDAMB468_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	ULBP1	0.158522516064032
ACH-000849	MDA-MB-468	MDAMB468	MDAMB468_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	ULBP2	-0.0479025368280775
ACH-000849	MDA-MB-468	MDAMB468	MDAMB468_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	ULBP3	0.0659116687911842
ACH-000849	MDA-MB-468	MDAMB468	MDAMB468_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	ULBP4	0.12950525885222
ACH-000849	MDA-MB-468	MDAMB468	MDAMB468_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	ULBP5	-0.0384814129986059
ACH-000849	MDA-MB-468	MDAMB468	MDAMB468_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	ULBP6	0.0430908413667232
ACH-000911	NUGC-3	NUGC3	NUGC3_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	MICA	0.00357931492888747
ACH-000911	NUGC-3	NUGC3	NUGC3_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	MICB	-0.241758235349987
ACH-000911	NUGC-3	NUGC3	NUGC3_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP1	0.0380903742392233
ACH-000911	NUGC-3	NUGC3	NUGC3_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP2	-0.113261228021594
ACH-000911	NUGC-3	NUGC3	NUGC3_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP3	-0.104172484042988
ACH-000911	NUGC-3	NUGC3	NUGC3_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP4	0.213956898563307
ACH-000911	NUGC-3	NUGC3	NUGC3_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP5	-0.0433797397436342
ACH-000911	NUGC-3	NUGC3	NUGC3_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP6	-0.169610478969166
ACH-000915	IPC-298	IPC298	IPC298_SKIN	Skin	Melanoma	Cutaneous Melanoma	MICA	-0.0761872760191517
ACH-000915	IPC-298	IPC298	IPC298_SKIN	Skin	Melanoma	Cutaneous Melanoma	MICB	0.0429828137423492
ACH-000915	IPC-298	IPC298	IPC298_SKIN	Skin	Melanoma	Cutaneous Melanoma	ULBP1	0.245614006403501
ACH-000915	IPC-298	IPC298	IPC298_SKIN	Skin	Melanoma	Cutaneous Melanoma	ULBP2	-0.334031907724582
ACH-000915	IPC-298	IPC298	IPC298_SKIN	Skin	Melanoma	Cutaneous Melanoma	ULBP3	-0.14778723713979
ACH-000915	IPC-298	IPC298	IPC298_SKIN	Skin	Melanoma	Cutaneous Melanoma	ULBP4	0.132334838256914
ACH-000915	IPC-298	IPC298	IPC298_SKIN	Skin	Melanoma	Cutaneous Melanoma	ULBP5	-0.080931929073019
ACH-000915	IPC-298	IPC298	IPC298_SKIN	Skin	Melanoma	Cutaneous Melanoma	ULBP6	-0.112297599372867
ACH-000932	SNU-1	SNU1	SNU1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	MICA	0.185262821530463
ACH-000932	SNU-1	SNU1	SNU1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	MICB	-0.181483578800711
ACH-000932	SNU-1	SNU1	SNU1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP1	-0.0481995841376281
ACH-000932	SNU-1	SNU1	SNU1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP2	-0.365756442607833
ACH-000932	SNU-1	SNU1	SNU1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP3	0.0250712660233827
ACH-000932	SNU-1	SNU1	SNU1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP4	0.232113941665906
ACH-000932	SNU-1	SNU1	SNU1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP5	0.0170510164795503
ACH-000932	SNU-1	SNU1	SNU1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	ULBP6	-0.299832569951881
ACH-000934	MDA-MB-361	MDAMB361	MDAMB361_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	MICA	-0.166376518606313
ACH-000934	MDA-MB-361	MDAMB361	MDAMB361_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	MICB	-0.100346953227034
ACH-000934	MDA-MB-361	MDAMB361	MDAMB361_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	ULBP1	0.156832824461648
ACH-000934	MDA-MB-361	MDAMB361	MDAMB361_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	ULBP3	0.097865136115322
ACH-000934	MDA-MB-361	MDAMB361	MDAMB361_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	ULBP4	0.118526432686028
ACH-000939	SK-UT-1	SKUT1	SKUT1_SOFT_TISSUE	Uterus	Uterine Sarcoma/Mesenchymal	Uterine Leiomyosarcoma	MICA	0.0310538154628986
ACH-000939	SK-UT-1	SKUT1	SKUT1_SOFT_TISSUE	Uterus	Uterine Sarcoma/Mesenchymal	Uterine Leiomyosarcoma	MICB	-0.389509419326308
ACH-000939	SK-UT-1	SKUT1	SKUT1_SOFT_TISSUE	Uterus	Uterine Sarcoma/Mesenchymal	Uterine Leiomyosarcoma	ULBP1	0.111082940600414
