	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	High	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low	Low
ZNF492	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	9.845426799248713e-5	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4
ZNF501	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	1.0764333300515294e-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF502	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	8.860884119326062e-4	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301	0.5885164150159301
ZNF506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF521	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	1.0928423747169402e-2	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3	4.086438564898209e-3
ZNF524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF525	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.20275015588592438	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422	0.8571478044050422
ZNF527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF540	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	1.1945784516425473e-2	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017	0.34894029643995017
ZNF541	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	9.714154441928358e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3	5.644826153206828e-3
ZNF543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF547	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.2972662531584032e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4	2.0778501177443065e-4
ZNF548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF562	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	1.0140789603229283e-2	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3	9.350325529851822e-3
ZNF563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
