SYMBOL,D1_UTD,D2_UTD,D3_UTD,D1_NKG2D,D2_NKG2D,D3_NKG2D,D1_N_1012,D2_N_1012,D3_N_1012,D1_NZ,D2_NZ,D3_NZ,D1_NZ_10,D3_NZ_10,D1_N_10Z,D2_N_10Z,D3_N_10Z
NR2E3,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
NR2F6,167,351,219,201,112,134,318,157,573,563,227,787,211,1382,229,190.974,1820
NR3C1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRARP,9,64,13,30,12,9,78,43.004,257,173,60,344,69,658.002,90,60,715
NRAS,1672,5392.926,1964,2293,2136,1859,1994.102,3005.675,4220.405,3376.403,2280.004,4122,1691,5855.29,1365,2192.996,9645.901
NRN1,35,105,13,35,8,8,29.000000000000004,14,7,60,21,30,25,19,17,5,35
NRN1L,0,4.41,1.606,0,0,0,0,1,1,1.812,3.863,4.085,1,1.69,0,0,1
NRROS,589.971,1586.1589999999999,330.90000000000003,1016.869,603.614,161.748,650.946,438.803,1010.7679999999999,815.815,1053.855,1126.5410000000002,250,2355.796,420.107,1148.175,3105.672
NRTN,9,11,3,8,3,0,8,2,5,5,14,5,2,14,3,3,12
NSMCE2,376.001,1077.03,317.99899999999997,616,573,393.999,361.99999999999994,540.001,710.999,544.0200000000001,397,608.001,223.99900000000002,884.0369999999999,225.99900000000002,409.00100000000003,1314.885
NSMCE3,687,2749.243,1209,692,1005,1084,573,948,1275,921.28,736,1378,299,1764,323,587,2395.001
NSRP1P1,15,4,1,52.037,4,0,0,3,1,1,14,2,19,15.023,0,3.014,4.003
NSUN6,79,187,68,114,62,47,90,66,197,189,105,198,81,276,71,95,412.003
NT5C,1023.0339999999998,2091.8020000000006,862.5439999999999,797.7739999999999,864.2339999999998,733.2480000000002,1196.785,879.3240000000001,1647.7700000000002,1610.1270000000002,868.3800000000001,1786.3820000000003,512.381,3143.6650000000004,591.545,739.6399999999999,3963.068000000001
NT5C1A,0,1,0,3,0,0,0,0,18,1,30,32,0,31,3,18,21
NT5C1B-RDH14,0,1.582,0,1.005,0,0,0,0,0,1.017,0,0,0,0,0,0,1.023
NT5DC1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NT5DC1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTAN1,564.642,1727.1090000000002,598.499,723.608,1483.932,571.749,624.654,570.9119999999999,880.71,781.323,607.738,766.5070000000001,393.166,1283.0970000000002,288.09299999999996,531.836,1676.5720000000001
NTAN1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTAN1P2,1,3,0,0,0,0,0,2,0,1.001,1,1,1,2,0,0,3
NTAN1P3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NTAQ1,184.999,268.001,103.00099999999999,219.00099999999998,233.00099999999998,145,213,171.999,246.99899999999997,307.99999999999994,140.001,195.99999999999997,121,355.001,114.99999999999999,154,597.0009999999999
NTF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTHL1,664,687.98,346,362,346.186,323.347,841.075,394,857.999,891.9990000000001,364,777,456.999,1744.5300000000002,377.11300000000006,306,2127.0099999999998
NTMT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTN1,1,12,2,8,4,0,13,7,41,37,17,85,13,120,19,13,78
NTN3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3
NTSR1,1,3,2,0,0,1,0,0,0,0,7,3,0,0,0,1,6
NTSR2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NUCKS1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT11,18,64.266,14.616,13,15,16.826,13.863,21.863,45.627,28.412,9,24.756,6,39.507,15,11,36.834
NUDT15,135,408.473,161.075,203.575,204.783,151.056,431.465,270.615,837.3,721.114,356.69,740.837,246.913,1304.747,288.922,300.301,2175.489
NUDT18,778,1580.4070000000002,479,533.544,846,359,393,496,457,474,368,505,168.964,728.8810000000001,160,293,861
NUDT19,260,731.996,338,273,264,233,330,313,691.574,476,262,906,123,1351,215,334,1789
NUDT19P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT19P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT19P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUDT22,956.516,1858.7509999999997,682.3009999999999,804.243,807.728,523,792,731.449,1029.731,962.0409999999999,953.1310000000001,1090.4609999999998,532.001,1770.8039999999999,386.05600000000004,671.5329999999999,1893.8439999999998
NUDT3,1009.95,3046.899,1383.048,1192.085,956.313,977.985,740.191,936.489,1883.759,1419.97,1289.644,2631.707,675.539,3394.084,502.002,1014.327,4303.213
NUDT4B,73.272,232.596,83.923,85.89,117.173,64.105,107.719,128.49,125.685,183.637,154.424,197.588,49.721,309.735,77.936,109.92,471.977
NUFIP1,95,297,79,144,99,57,161,161,384,327,154,441,102,659,119,144,984.144
NUFIP2,513,2135,823,841,622,556,703,710,1520,1594,844,2059.502,598,2526.013,646,900,3269.002
NUMBL,25,50.016999999999996,19,47.957,10,4,34,27,98,54,53,120,30,222.00000000000003,33,41,197
NUP37,568.0010000000001,1072.9510000000002,281,788.999,600.001,336,954.619,746,1617.9999999999998,1395.001,573,1369.9979999999998,499,2221.004,607,627.9990000000001,3900.001
NUP50P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUPR1,1,0,0,4.595000000000001,1,0,0,0,0,0,0,0,1,0,0,1,1
NUPR2,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
NUS1,831,3146.468,1485,1669.797,1376,1331.973,1367,1547.566,3609.019,2572,1472.005,3554.426,1091,5007,1078,1350.997,7683.309
NUTF2P4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUTF2P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUTF2P6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NUTM2E,25.192,63.286,13.041,20.515,4.854,8.725,5.216,4.19,10.896,20.846,27.129,30.567,3.776,31.216,5.228,32.825,25.586
NWD2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
NXF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXF2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXNL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXPE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXPE2P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXPH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXPH3,2,1,0,10,0,0,2,0,6,3,1,5,4,12,1,4,3
NXT1,479,1073.78,355,463.013,386,353,1151,837,1754,1431.685,662,1276,598,2821.835,525,535,3846
NYAP1,0,2,0,1,1,3,1,0,0,0,2,1,0,0,0,1,1
NYNRIN,2,2,5,9,0,2,1,1,0,1,10,3,0,3,1,15,0
NYX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAF,46,175,90,73,61,56,137,73,351,197,223,352.008,76,708,100,165,744
OASL2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OBI1,203,732.55,148,428,277,146,336,350,631.18,665,287.624,598,229,796.704,256,266,1342
OC90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCEL1,317.999,716.001,301.00199999999995,266.001,223.00099999999998,216.99899999999997,184.99800000000002,209,140,169.999,258.00199999999995,271.999,63.998999999999995,358.98699999999997,81.99900000000001,182.001,364.00000000000006
OCM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCSTAMP,0,5,0,0,1,0,3,3,2,2,10,10,2,11,1,9,6
ODF1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
OFD1P11Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P13Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P1Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P2Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P4Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P5Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P6Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P7Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P8Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFD1P9Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGFRL1,289.00100000000003,974,484,389.001,597,411,140,178,209.008,189,41,167,103,258,89,57,315.999
OIP5,165.043,289.475,69.967,344.48499999999996,156.41,65.753,330.391,283.328,666.622,515.169,274.944,519.662,172.238,908.134,245.523,240.843,1487.409
OLA1P2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLFM2,377,728,426,150,111,337.219,25,281,60,32,137.999,147,27,118,13,57.99999999999999,79
OLFM4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OLFML1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
OLIG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLIG3,5,5,1,0,0,0,0,0,5,6,1,1,0,2,7,8,9
OLR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMD,0,2,0,0,0,0,0,2,0,0,0,3,0,4,0,1,1
OMG,4,10,0,4,4,3,1,3,1,4,8,9,0,5,0,5,6
OMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ONECUT1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ONECUT2,0,0,0,1,9,0,0,0,0,0,5,0,0,0,0,0,0
ONECUT3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
OOEPP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OOSP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OOSP1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OOSP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OOSP3,0,0,0,0,0,0,0,0,0,1,2,2,0,3,0,1,2
OOSP4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OOSP4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPA3,206,833.8979999999999,293,344,103,111.99899999999998,183.053,243.01999999999998,588,333.999,537.049,1078,113,1358.5589999999997,203.001,542.96,1183.003
OPN1MW,0,0,0,1.362,8.01,0,0,0,0,0,0,0,0,0,0,0,0
OPN1MW2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OPN1MW3,0,0,0,0,3.685,0,0,0,0,0,0,0,0,0,0,0,0
OPN1SW,0,0,0,0,0,0,0,0,0,0,0,1.013,0,0,0,0,0
OR10A2,1,1,0,3,1,0,0,0,1,0,16,2,4,20,0,1,2
OR10A3,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
OR10A4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OR10A5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OR10A6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10A7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10AA1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10AB1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10AD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10AE3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10AF1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10AG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10AH1P,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10AK1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10B1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10D1P,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OR10D3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10D5P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10G1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10G2,0,0,1,1,2,0,1,1,0,0,0,2,0,3,0,0,2
OR10G3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OR10G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10G6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10G7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OR10G8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10G9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10H4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J6P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J7P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J8P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10J9P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10K1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10K2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OR10N1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10P1,1,0,3,0,2,1,0,0,3,2,2,3,0,4,1,0,6
OR10Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10Q2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10R1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10R2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10R3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10T1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10T2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10U1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10V1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10V2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10V3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OR10X1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10Y1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR10Z1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11G1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11G2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
OR11H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11H12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11H13P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11H3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11H4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11H5P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11H6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11H7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OR11J1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11J2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11J5P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11J6P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11J7P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11K1BP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11K1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11K2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11M1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OR11P1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR11Q1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR12D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR12D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR12D3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13A1,0,5,6,0,3,4,0,1,0,0,1,0,0,0,0,0,0
OR13C1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
OR13C3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13C4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13C5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
OR13C6P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13C7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13C8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13C9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13D2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13D3P,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OR13E1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13F1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13G1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OR13H1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13I1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13J1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OR13K1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13Z1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR13Z3P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR14A16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR14A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR14C36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OR14I1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR14J1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR14K1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR14L1,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
OR1A1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OR1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1AA1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1AB1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1C1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1D4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1D5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1E1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1E2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1E3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1F1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
OR1F12P,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OR1F2P,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OR1G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1H1P,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1I1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
OR1J1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1J2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OR1J4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1K1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OR1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OR1L4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OR1L6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1L8,0,3,2,0,0,2,0,0,1,0,1,0,0,1,0,0,1
OR1M1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1N1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1R1P,0,2.15,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
OR1S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1S2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR1X1P,0,2,0,1,2.177,2,1,5,1,0,0,0,0,0,0,1,0
OR1X5P,0,0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0
OR2A1,3,15.122,4.431,0,0,3,0,1.562,0,0,1,2,0,2.336,1.139,1,2
OR2A12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2A14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2A15P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2A25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2A4,2,0,0,0,0,0,0,0,2,0,0,0,0,9.115,1,0,4.596
OR2A42,0,4.878,3.569,0,3,0,0,3.438,0,2,0,0,0,0,0,0,0
OR2A5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
OR2A7,0,22,13,3,1,8,0,4,0,1,10.346,18,4,13.885,0,3,2.404
OR2AD1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OR2AE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AF1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AG1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AG2,0,2,0,0,0,0,0,2,2,1,7,3,0,2,0,5,6
OR2AH1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AI1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AJ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AM1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AP1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
OR2AQ1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AS2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AT1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AT2P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2AT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OR2B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2B4P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2B6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OR2B7P,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OR2B8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2BH1P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2C1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2D2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
OR2D3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OR2F1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OR2F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2G1P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2G3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2G6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2H4P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2I1,5.498,4.325,0,21.534,2.193,0,16.578,0,4.354,6.509,19.726,3.245,0,18.583,5.462,20.801,14.115
OR2J1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2J2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2J3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2J4P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2K2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2L13,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OR2L1P,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
OR2L2,1,2,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0
OR2L3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OR2L5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
