gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACTBP2,1.7490056716876188,2.074841680785901,1.713271662495375,1.2110406809413403,0.22587981386484893,NA
ACTG1,81415.60354115866,0.43791908528764345,0.32390497056940637,1.351998657253721,0.17637574482970952,0.3700195488553033
ACTG1P1,0.5394769768053432,-0.8953961636091639,3.56627318307796,-0.25107335238866085,0.801757397858633,NA
ACTG1P10,1.3732711504444919,1.3177905368502865,1.9000082263060738,0.6935709638543441,0.48795130827709104,NA
ACTG1P14,0.8467015335031454,-0.9380162558638285,2.960149064512757,-0.3168814257055757,0.751333576426674,NA
ACTG1P17,2.797622070635465,-2.134932724309851,1.2927192211160317,-1.6515053612854294,0.09863542692770776,0.2540700549614769
ACTG1P2,0.7740088597592755,-1.8804651084556927,2.793674802685284,-0.673115248291672,0.5008739737960022,NA
ACTG1P20,0.8669578911843705,-0.37231343782017967,3.3526207865173907,-0.11105146138729531,0.9115755387770604,NA
ACTG1P25,3.0584459907996826,-0.050223039414589415,1.453411983275828,-0.03455526718679744,0.9724343717918652,0.9889754607403966
ACTG1P3,0.9476250922629617,-0.60782847458009,2.8774612843636325,-0.21123775943853051,0.8327017476889036,NA
ACTG2,7.608490145600362,5.088263087149698,1.4930423371387025,3.4079831231718125,6.544494227090317e-4,0.008293886372872983
ACTL10,134.12953931836748,-0.7231591522869146,0.3115289214697405,-2.321322684504452,0.02026943482530539,0.08693936758314566
ACTL6A,1412.7153044544418,0.9346168172200895,0.2771031200620554,3.3728123198713473,7.440464979819726e-4,0.009118432742491751
ACTL8,1.587834734768603,4.445588151513322,2.230894249132259,1.9927381825662522,0.046290123999062016,NA
ACTMAP,194.9748033734569,-0.09378912908960259,0.40196378295449936,-0.2333273122275773,0.8155072517288426,0.9062974587730699
ACTN1,1812.7646661571891,1.2544830759207377,0.7390548166153373,1.6974154659676213,0.08961814061425927,0.23912467220026007
ACTN3,6.432934067598037,-1.6211271497017385,1.7518146479822898,-0.9253987866632609,0.3547585097304965,0.5686544198983101
ACTN4,7024.586306245587,0.22554090077484745,0.3938964412784355,0.5725893334878298,0.5669227835483333,0.7445412226444155
ACTR10,181.67164316471923,-0.6934620992620415,0.47919389462263084,-1.4471430188152723,0.14785687163887523,0.3304025635577305
ACTR1A,2365.239833444715,0.17629416892661812,0.21840779568522076,0.8071789213087489,0.41956340803145187,0.6285624905063618
ACTR1B,1654.5199803816342,0.12544113317364586,0.23288743995345002,0.5386341710773207,0.5901393043798375,0.7610230572939234
ACTR2,12083.023326720766,-0.08115102421672862,0.18942155789317042,-0.4284149339669987,0.6683490538813379,0.8158439738958836
ACTR3,9855.452877578036,0.44315978055782507,0.19613279275167111,2.2594884534118744,0.023853017753056885,0.09769276495852951
ACTR3-AS1,9.890204140681364,0.6341774499601067,0.6357871210175372,0.997468223239794,0.3185372905818215,0.5337642915309617
ACTR3B,128.53616638407732,0.32584127156820863,0.4946875059456992,0.6586810211535351,0.5101006227611221,0.7005503430758562
ACTR3C,16.705718914784967,-0.006855732608495375,0.5636331830971855,-0.012163465200581107,0.9902951982152359,0.9959373759661491
ACTR5,282.76630342053636,0.4915891128006868,0.2641104304137594,1.8613013958992677,0.06270162616092013,0.18758155486031386
ACTR6,425.40698740181193,-0.21306195585496426,0.20856184567681316,-1.021576862074401,0.30698121338888856,0.5219907600469764
ACTR8,495.23088840969154,0.2646296863528355,0.19970680596670148,1.325090975602299,0.18514097892445244,0.38090411488814246
ACTRT3,17.595042823887663,1.7818612299455194,0.5898400056920996,3.0209229837754727,0.0025200545018714475,0.020941972290672045
ACVR1,219.24854666073904,-0.06889615326780794,0.4015852629108243,-0.1715604620757883,0.8637830931896731,0.9330832431678358
ACVR1B,168.32341575223768,1.1356637519688502,0.8125317421272695,1.3976853987212814,0.1622075608334963,0.34982535843286783
ACVR1C,7.748637956053671,1.6729718787067012,0.6847522462617113,2.443178372674215,0.014558539727239087,0.07001611486186869
ACVR2A,52.01179731070055,-2.439515449998416,0.6771981726454382,-3.6023656715855865,3.1533435807449574e-4,0.004975654021366037
ACVR2B,100.1457648075102,-0.547538628529799,0.26667256203722667,-2.053224465040255,0.040050812713255717,0.1393105683440941
ACVR2B-AS1,1.4535412575214093,-0.7771427269532603,1.7833000849370526,-0.4357890932196597,0.6629897578680379,NA
ACVRL1,0.9616592159017447,0.6539432144715306,2.978618313210222,0.21954582484478843,0.826224887388558,NA
ACY1,476.07513616571424,0.49658342383997933,0.46526125606254876,1.0673216765189226,0.2858266029975597,0.49931840390971194
ACY3,7.528013932588678,1.1406160378602246,1.1599433965368624,0.9833376708429551,0.3254412755704148,0.5404842028006176
ACYP1,226.7256817611276,1.2715323924608763,0.4004774771370389,3.1750409574862863,0.0014981535346453123,0.014772768709028637
ACYP2,153.18666837111215,-1.3996934934197938,0.5046204949182275,-2.7737547474099533,0.005541343593260738,0.036286425657785254
ADA,1446.6646508314989,-0.7131577266649228,0.3215897555212872,-2.2176008856653904,0.026582057458653857,0.1050141635411601
ADA2,806.3619757867607,-1.6159162556941746,0.8144832838864714,-1.9839771885599715,0.047258382984886896,0.1550789388940221
