DotPlot_Group,gene,avg_exp,pct_exp,avg_exp_scaled,gene_group
CD223-FCER1G,GZMH,0.23881872158033243,17.12707182320442,0.2981719114878814,Cytotoxicity
CD223-FCER1G,GZMK,0.07419219644265357,8.287292817679557,-0.3875104862646388,Cytotoxicity
CD223-FCER1G,KLRD1,0.16604886017995032,19.337016574585636,-0.5798067183011069,Cytotoxicity
CD223-FCER1G,KLRG1,0.030247357434922503,5.524861878453039,-0.7041389242107021,Cytotoxicity
CD223-FCER1G,KLRK1,0.020489549784515042,1.6574585635359116,-0.38690478000853357,Cytotoxicity
CD223-FCER1G,NKG7,1.878923697455822,85.0828729281768,0.15771545757554734,Cytotoxicity
CD223-FCER1G,PRF1,0.7855740981293776,73.48066298342542,0.8166514806400582,Cytotoxicity
CD30-CD79B,GNLY,0.61998331130921,38.87147335423197,0.04797079589739461,Cytotoxicity
CD30-CD79B,GZMA,2.2728083317426617,91.53605015673982,0.44586123708794834,Cytotoxicity
CD30-CD79B,GZMB,2.0443698262326064,88.40125391849529,0.5272461167490144,Cytotoxicity
CD30-CD79B,GZMH,0.06045920591553875,6.896551724137931,-0.4906090923798338,Cytotoxicity
CD30-CD79B,GZMK,0.1951242369519082,15.047021943573668,-0.0374117273240843,Cytotoxicity
CD30-CD79B,KLRD1,0.43945572767281893,47.64890282131661,0.08089402306758674,Cytotoxicity
CD30-CD79B,KLRG1,0.09341737171224032,12.852664576802509,0.18283709153177724,Cytotoxicity
