ModelID	MICA	MICB	ULBP1	ULBP2	ULBP3	RAET1E	RAET1G	RAET1L	CellLineName	StrippedCellLineName	CCLEName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype
ACH-000200	0.0969277159001841	0.081782983342194	0.00363515239684065	0.143131480460893	-0.0682314961059606	0.320959349421817	0.0738172025304363	-0.0116734733382313	NMC-G1	NMCG1	NMCG1_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma
ACH-000247	0.0408275848943658	-0.381158806394573	-0.117785397577188	-0.227227731153738	0.217638842928589	0.0333821800008128	-0.239306775470561	0.0775103179462698	OCUM-1	OCUM1	OCUM1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Diffuse Type Stomach Adenocarcinoma
ACH-000261	-0.0689671754086197	-0.0504737956790651	0.100784650481543	-0.343726263869004	-0.144747119240621	0.136660821265896	-0.117882593279499	-0.137324026846287	RERF-LC-AI	RERFLCAI	RERFLCAI_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000262	0.131425376519044	-0.0238987750773597	0.160439963560401	-0.071554585011432	-0.389209362065278	-0.0571653931192891	0.0530204401697521	-0.179516155949303	UOK101	UOK101	UOK101_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma
ACH-000307	0.0765898857657213	-0.137606559390545	-0.0337844776581247	-0.16774544244393	-0.0190242784466831	0.160375491501004	0.137246561993585	-0.0160840048692821	PK-1	PK1	PK1_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-000332	0.06715293354051	-0.408892567054829	0.190364902208291	-0.156702646288196	0.0125823022273246	0.222555229939386	-0.0281130861437035	-0.156867102929988	YAPC	YAPC	YAPC_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-000352	0.0613799604122761	-0.168746558728444	0.15340077344173	-0.143846268314489	0.020649642659032	0.128951514517575	0.0513964308063023	-0.139750265236528	HCC1428	HCC1428	HCC1428_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma
ACH-000383	0.124797537749209	-0.284286495723611	0.0484246779306094	-0.160047232789384	-0.126236492890329	0.145787729553706	-0.0940205935172058	0.000172735051763656	OE33	OE33	OE33_OESOPHAGUS	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Esophageal Adenocarcinoma
ACH-000424	0.0793148721862352	0.0111048378271754	0.023687741552785	-0.403834352189608	-0.126082522809754	0.125835231875671	0.201295669770327	-0.0824859422263695	TC-71	TC71	TC71_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma
ACH-000476	0.0750373305569922	-0.355530251859764	0.119668016285965	-0.109458059507813	-0.187963876638371	0.261112545285202	-0.274452265251996	-0.00818291130433944	JHH-4	JHH4	JHH4_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma
ACH-000480	0.0314332001761342	-0.109232620435525	-0.165236456068122	0.122081362939915	0.099949567810604	-0.142932120087009	0.156075199239188	-0.164838831714575	HuH-7	HUH7	HUH7_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma
ACH-000493	0.0646250829068648	-0.162522076786112	0.152465184014055	-0.260809194781271	-0.350782142083099	0.246853955961341	0.161717300022255	-0.491108051242204	SNU-423	SNU423	SNU423_LIVER	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma
ACH-000507	-0.0200805379594728	-0.0719254294003877	0.261071267733309	-0.0383916300464411	0.0895632148176686	0.130656272379651	-0.170657597539118	-0.1510558084244	KE-39	KE39	KE39_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma
ACH-000518	0.0436066404710164	-0.265190534006689	-0.0198269233660986	0.257037027733087	0.0483455755871022	0.142892255944525	-0.0827916115604561	-0.0456263297779942	CAL-33	CAL33	CAL33_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-000524	0.126272700091022	-0.145478503915945	0.288761796833079	-0.122624835854496	-0.0391560671652408	0.133956685889708	-0.044456533153696	-0.0981472491286917	KURAMOCHI	KURAMOCHI	KURAMOCHI_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer
ACH-000525	0.042955590464763	-0.199201935907846	0.148527538033476	-0.111231079764489	-0.0385591839677481	0.152947031315715	-0.0704860661843682	-0.109105636759835	NCI-H2171	NCIH2171	NCIH2171_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000545	-0.0245504475187621	-0.128311326529075	0.213397913331061	0.0284690423753121	-0.119914101013548	0.198932578485425	-0.0395248018849438	0.0256897776136744	VM-CUB1	VMCUB1	VMCUB1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma
ACH-000552	-0.00185511402655239	-0.273243877722999	0.110835138226767	0.0190119501335434	-0.0552837469261115	0.194950953322882	0.026647121576576	0.013330827348051	HT-29	HT29	HT29_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000563	0.204789562807456	-0.346814247674965	0.127418498691841	-0.0270472248928957	-0.259522428750101	0.172746820414885	-0.0616943172135086	-0.077748225515383	EBC-1	EBC1	EBC1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000579	-0.000367676153931212	-0.566650569601913	0.420767736176551	-0.00949746713097234	0.398974013057967	0.296289795505676	0.192315140700925	0.0147071735289966	UACC-257	UACC257	UACC257_SKIN	Skin	Melanoma	Melanoma
ACH-000595	0.0989908075438444	-0.30526769207397	0.0591297611414667	-0.101599916213787	-0.125495902695638	0.158456616975584	-0.058448803114885	-0.115503240223081	LN-229	LN229	LN229_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma
ACH-000618	0.0772864765996488	-0.240878907166464	-0.0345991289733428	-0.071381270059362	0.127422743256359	0.223434997546542	-0.0130392020978427	-0.060495606510452	SNU-1041	SNU1041	SNU1041_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma
ACH-000639	-0.0403845612598783	-0.225145844985827	0.109770986924795	-0.110102289046048	-0.00757065214074612	0.205043174266148	-0.112086960850029	-0.00352800002769726	NCI-H211	NCIH211	NCIH211_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000648	0.115296891477286	0.147251938227767	0.132490949387524	-0.276191114537877	0.0826656294852708	0.229387574283044	-0.0279484162792709	-0.132452101323422	NCI-H28	NCIH28	NCIH28_PLEURA	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type
ACH-000652	-0.190213196110423	-0.0662431243707908	-0.0791095598288517	-0.0495728179327388	0.111793024890217	0.290884869519921	0.0876731059070455	-0.0722062041733207	SUIT-2	SUIT2	SUIT2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-000694	0.00538897070482683	-0.298625368591103	0.0422414596872336	-0.195032977500101	-0.0337719767137423	0.0521387959260665	0.00595085190590407	-0.0958611939679791	TE-9	TE9	TE9_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma
ACH-000697	-0.0838326999012141	0.00559626145748643	0.397776692319917	-0.0358421631293723	0.134575564105364	0.158415709957002	0.0366780782724899	-0.0570549862884162	A3/KAW	A3KAW	A3KAW_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS
ACH-000698	-0.0129910160375121	-0.166613289430571	0.106915014835806	0.0491162179759507	-0.0818857571196965	0.0637492608885433	0.0214577497469808	-0.173307267410521	DMS 53	DMS53	DMS53_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-000702	0.151937073850518	-0.458843015473234	0.0665673380359626	-0.0265612449841639	-0.364614801488909	0.0577944783933371	-0.0438896136640945	-0.0340390642343131	L-1236	L1236	L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Hodgkin Lymphoma	Hodgkin Lymphoma
ACH-000706	0.0858056498660628	-0.13693755477637	0.223009076280766	-0.283127704546858	-0.16881488389728	0.0993082109985883	0.123365749898543	-0.00900505957154231	EKVX	EKVX	EKVX_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000717	0.199946224940076	-0.0120433358908313	0.11038211768296		-0.0750294777639702	0.123449730058939			COLO-680N	COLO680N	COLO680N_OESOPHAGUS	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma
ACH-000739	0.0358438644644345	-0.432133118956543	-0.367599960733708	-0.252713534426233	-0.110840277582897	0.201104728377743	-0.127058336360192	-0.145958125503978	Hep G2	HEPG2	HEPG2_LIVER	Liver	Hepatoblastoma	Hepatoblastoma
ACH-000791	0.0798119267374699	-0.128755670518045	0.166032480536351	-0.197452373292259	-0.0844161505887044	0.166580620703488	0.0798863184435591	-0.033614872010136	RERF-LC-Ad1	RERFLCAD1	RERFLCAD1_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma
ACH-000834	0.0870834616292749	-0.104627638611053	0.0814882721027905	0.0398918118951729	-0.0564307064121727	0.0756861151896077	0.050440499594283	-0.0666301033909193	UM-UC-1	UMUC1	UMUC1_URINARY_TRACT	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma
ACH-000876	0.105955391832922	-0.146322453448119	-0.295752618470894	-0.0268756707077408	-0.145171800895721	0.0556093567518238	-0.152519411388982	-0.127296522718542	MDA-MB-415	MDAMB415	MDAMB415_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma
ACH-000884	0.0856850606884319	-0.281902333891221	-0.00433322319834387	-0.0623529009867078	0.0493776090543988	0.0942692689324838	-0.0384235195976035	-0.10838636888585	MDA-MB-435S	MDAMB435S	MDAMB435S_SKIN	Skin	Melanoma	Melanoma
ACH-000894	-0.0704242536087838	0.0417863696461597	0.104353350476878		-0.136725343725197	0.147934655665645			NCI-H1869	NCIH1869	NCIH1869_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000928	0.218061591776683	-0.286107465721263	0.0553870844012544	-0.637781972202382	-0.93314945804627	0.215605180067794	0.102560020016422	-0.266179189131946	JHUEM-1	JHUEM1	JHUEM1_ENDOMETRIUM	Uterus	Endometrial Carcinoma	Endometrial Carcinoma
ACH-000936	0.261281541946388	-0.152473869416818	0.207819596977513	-0.229575903270314	0.127835939540421	0.164474166678271	-0.0811668033125755	0.0180871433840911	EFO-27	EFO27	EFO27_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Mucinous Ovarian Cancer
ACH-000944	0.116390049900656	-0.101574470150579	0.149493738435238	-0.00493775489005938	-0.0714728366707818	0.250163366162842	0.081838202384365	-0.0442558858133172	NAMALWA	NAMALWA	NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma
ACH-000946	0.23024944503568	-0.108377000779822	0.0728105741615978	-0.215340002766685	-0.113847566875312	0.0740685580532363	0.0152891994352732	-0.206803655649738	HEC-265	HEC265	HEC265_ENDOMETRIUM	Uterus	Endometrial Carcinoma	Endometrial Carcinoma
ACH-000953	0.0736269441276476	-0.0834331903940614	2.73658224554246e-05	-0.139971264329453	-0.0832225153865946	0.181739393192187	-0.0661245098256713	-0.659078929208427	SUP-T1	SUPT1	SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia
ACH-000958	-0.0244216122519062	-0.322953100910293	0.0540705691182372	-0.481670243233395	-0.126127170243237	0.206348475101005	0.0183287411595306	-0.620057009425092	SW48	SW48	SW48_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-000981	0.097887020758651	-0.249707151158925	-0.117253202345617	-0.116214715309299	-0.206073416406477	0.0730263465354793			DND-41	DND41	DND41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia
ACH-001050	0.203218296082557	-0.221917865304201	0.329816722864075	-0.240197569424485	0.0323003466239707	0.343986614838063	0.00144027642991655	0.0543235100052777	CW9019	CW9019	CW9019_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma
ACH-001061	0.176649391816413	-0.346971739500993	0.00822415324912168	-0.0972748947225476	0.046055839193486	-0.0303861352773	-0.0859956682291868	-0.180923743534993	DLD-1	DLD1	DLD1_LARGE_INTESTINE	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-001099	0.277754440353938	-0.185270487791392	-0.409270052133977	-0.00697007297759018	0.00833914253269607	0.0791249488178958	-0.208319821521921	-0.217241550845328	KD	KD	KD_SOFT_TISSUE	Soft Tissue	Rhabdoid Cancer	Extrarenal Rhabdoid Cancer
ACH-001119	0.292006827391114	-0.422625472217674	0.234684255634866	0.00618889497219054	-0.280543542109343	0.189836238091751	-0.0151522613346574	0.18941150700493	Mac-2A	MAC2A	MAC2A_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Negative
ACH-001164	0.00997027470970602	-0.203497792385443	0.0336628631927587	0.0690609036222845	0.0689892423904582	0.504343732761868	0.0868929204859267	0.0690131167053086	CCLF_PEDS_0003_T	CCLFPEDS0003T	CCLFPEDS0003T_SOFT_TISSUE	Soft Tissue	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma
ACH-001193	0.0385011824965708	-0.0912343750387641	0.274746721792924	0.291827201769862	-0.0371387902401167	0.193254838723705	0.0834835459930406	-0.0775289023524805	SK-PN-DW	SKPNDW	SKPNDW_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma
ACH-001211	0.333102616172899	-0.0369615445557218	0.109333946329557	-0.310142331924412	-0.238081884238228	0.238535678756782	-0.0578702492286365	-0.119196006902955	TTC-549	TTC549	TTC549_SOFT_TISSUE	Soft Tissue	Rhabdoid Cancer	Extrarenal Rhabdoid Cancer
ACH-001275	0.226694223703215	0.000837901159662091	-0.191008347320328	-0.114201651746397	-0.018378068101626	0.212300565785374	0.56417455901659	-0.194760283579198	SYO-1	SYO1	SYO1_SOFT_TISSUE	Bone	Osteosarcoma	Osteosarcoma
ACH-001349	0.149020499947925	-0.203324097777497	0.422703251959118	0.120611042175815	-0.201149231793222	0.159915064071003			HD-MB03	HDMB03	HDMB03_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Embryonal Tumor	Medulloblastoma
ACH-001353	0.108830590904556	-0.171384104532628	0.210923776055698	-0.359970124785099	-0.0661329260557258	0.292352635028909	0.0744300035051908	-0.232450540424969	JOPACA-1	JOPACA1	JOPACA1_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-001354	0.199098658797112	-0.38390286864281	-0.0895864587345259	0.163009511386945	0.231240985234308	0.258509408625098	0.0393362462405511	-0.172914703313679	LAN-2	LAN2	LAN2_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-001374	-0.113544966373549	-0.127719138784877	0.248338274667902	0.069495254654511	-0.0886709718607088	0.404207551486588	-0.00487918536030354	-0.14345589829457	PA-1 [PA1]	PA1	PA1_OVARY	Ovary/Fallopian Tube	Ovarian Germ Cell Tumor	Mixed Germ Cell Tumor
ACH-001386	0.347891409707118	-0.0763968579179762	0.166727684516135	0.0184129525111344	-0.0931117328866836	0.234867156208345	-0.0959476955008159	0.110719803708276	SCLC-22H	SCLC22H	SCLC22H_LUNG	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer
ACH-001392	-0.0454567644571884	0.37795201927049	0.0403883896786846	0.0384753243941641	-0.571204688865644	0.135376774118543	0.293581448486274	-0.262218852352693	SUM-185PE	SUM185PE	SUM185PE_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma
ACH-001393	0.0901511145332764	-0.200076933264824	-0.0048856655414339	0.00333531029871707	0.0272930785365102	0.122490304179025	-0.00368035543839523	0.0513423232962855	SUM-190PT	SUM190PT	SUM190PT_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma
ACH-001396	0.139264380998333	0.00757551874997892	-0.203074654051111	0.0775880964135636	-0.0140476372950605	0.110492578373555	-0.216374061767442	0.021139233536963	SUM-52PE	SUM52PE	SUM52PE_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma
ACH-001539	0.0854505531763451	0.00858483779740388	0.565276528995955	-0.0188634797586776	0.164795566401463	0.150776534972822	-0.00347794763288942	0.131978640432475	KML-1	KML1	KML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Mature B-Cell Neoplasms	Germinal Center B-Cell Type
ACH-001551	-0.0629943789125611	-0.187404517312311	0.208087691889387	-0.233386961113852	-0.0170021832384079	0.267150457389301	-0.129920168434395	0.0136535753240959	MCC14/2	MCC142	MCC142_SKIN	Skin	Merkel Cell Carcinoma	Merkel Cell Carcinoma
ACH-001566	0.0808024279289212	-0.0666174691760371	-0.00506614311147634	-0.0743799940872466	-0.230594328582504	0.130868380077151	-0.0813911349701718	-0.118322897737079	MM370	MM370	MM370_SKIN	Skin	Melanoma	Melanoma
ACH-001607	0.0912525619121347	-0.181260451615572	0.0673056388806196	-0.272438522232741	-0.0839178614534611	0.168755928337637	-0.191623819578025	-0.0605254152998949	NOZ	NOZ	NOZ_LIVER	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Adenocarcinoma, NOS
ACH-001610	0.238317461460607	-0.276396677045475	0.137182249534196	0.359489452232935	-0.00142315806360203	0.00344395358121888	0.0606096116842055	-0.149203772683783	NP 5	NP5	NP5_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Diffuse Glioma	Glioblastoma
ACH-001642	0.240845940506925	-0.12793731147844	-0.228772925436976	-0.0925347837437544	-0.0657493443421235	0.0533757380158902	-0.269902494496437	-0.242191030678601	SCC-3	SCC3	SCC3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	Non-Hodgkin Lymphoma	Mature B-Cell Neoplasms
ACH-001676	-0.0916863035270561	-0.319054774153285	0.229494076314294	0.0352830728265266	0.0367885747089847	0.163882921867358			Ty-82	TY82	TY82_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Carcinoma, Other	NUT Midline Carcinoma of the Head and Neck
ACH-001719	0.196603877153675	-0.246897415151194	0.0622163692474661	0.103725195658744	-0.0114542894718285	0.183151325184296	-0.0414357143708282	0.00092939192287772	OCI-C4P	OCIC4P	OCIC4P_OVARY	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Clear Cell Ovarian Cancer
ACH-001862	-0.0640681456165137	0.0249292086857821	0.147097046707821	-0.14743718676435	0.0566678031846231	0.243925946356996	0.0305673472335277	-0.15020053990072	TGBC52TKB	TGBC52TKB	TGBC52TKB_BILIARY_TRACT	Ampulla of Vater	Ampullary Carcinoma	Ampullary Carcinoma
ACH-001992	-0.0675004207597471	-0.230891893799786	0.179205056564751	-0.0676723811414864	-0.126486141752624	0.23508057044582	-0.033673489329738	-0.0344472417466942	ONE58	ONE58	ONE58_LUNG	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type
ACH-002021	0.049634756808509	-0.165950310944337	-0.0751277085666857	-0.24744733908031	-0.00377767313388181	0.185833253979402	-0.046011851120228	-0.426423756546729	T3M-3	T3M3	T3M3_PLACENTA	Uterus	Gestational Trophoblastic Disease	Choriocarcinoma
ACH-002059	0.200177761368908	-0.165669964620981	0.000503649873977524	0.0623284393122114	-0.193119196320908	0.166595535869718	-0.0896644276793659	-0.268100912554786	P30/OHK	P30OHK	P30OHK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia
ACH-002105	0.037390001779018	-0.267745260113594	0.0491287981803039		-0.165355014988462	0.31352084549964			ES4	ES4	ES4_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma
ACH-002202	0.178217542495155	0.221913262808431	-0.119608233250685		-0.181100639579845	0.304349990717088			TMK-1	TMK1	TMK1_STOMACH	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma
ACH-002249	0.19627766125828	-0.154154114536161	0.141573266647644		0.00555022249022084	0.20084013176431			JHU-011	JHU011	JHU011_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma
ACH-002282	0.269899867467863	-0.482571724329304	-0.0725872694675096		0.0283665103963711	0.171869914658605			NB17	NB17	NB17_AUTONOMIC_GANGLIA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma
ACH-002470	0.319011178671989	-0.135887695672061	0.254290146943396	-0.0295249902868749	0.0323663583388116	0.0649686266581933			OS186	OS186	PSS089_BONE	Bone	Osteosarcoma	Osteosarcoma
ACH-002471	0.0054964772542553	-0.221651803668344	0.0160367637870495	0.170970135738316	-0.261480064107207	0.290564332941339	-0.0653965697355898	0.029567644824458	OS052	OS052	PSS008_BONE	Bone	Osteosarcoma	Osteosarcoma
ACH-002528	-0.0273538399518557	-0.162352328220367	-0.00377763379425682	-0.141978786049213	-0.137405843714958	0.159721909182168	-0.133178119119773	-0.12295361505085	SNU-267	SNU267	SNU267_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma
ACH-002647	0.2132204570304	-0.487238803294123	-0.163953662153378	0.0467594361187253	-0.140011517616929	0.037034954868982	0.00297448608823519	0.0970562207849948	CCC-5	CCC5	CCC5_BILIARY_TRACT	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Cholangiocarcinoma
ACH-002669	0.18973467678765	-0.121072406480019	0.0367722259268225	-0.11431315679459	-0.138987834003816	0.23716128384476	-0.0912562229472621	-0.141004280436038	KP-363T	KP363T	KP363T_COLON	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma
ACH-002778	-0.00837922974522575	-0.0603072552264344	-0.0455896872738468	-0.119230947464517	-0.0359604083274923	0.272826971234931	-0.254173244316882	0.127004015711941	NCC-OS1-X2-C1	NCCOS1X2C1	NCCOS1X2C1_BONE	Bone	Osteosarcoma	Osteosarcoma
ACH-003590	0.113842858894797	-0.154507380734563	-0.00364688867177823	-0.104768457373285	-0.0970840933268754	0.209744894132543								
ACH-000019	-0.224958641951058	0.117705878260955	0.167465802158144	0.225591096485862	0.248356280383331	0.130903331561342	-0.203435164988086	0.0149160296603659	MCF7	MCF7	MCF7_BREAST	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma
ACH-000095	-0.105296428566152	-0.272327791135107	-0.0512293031487635	-0.478473818788665	-0.0450051681000304	0.241133699650968	-0.241386595586179	-0.326168273851827	D341 Med	D341MED	D341MED_CENTRAL_NERVOUS_SYSTEM	CNS/Brain	Embryonal Tumor	Medulloblastoma
ACH-000100	-0.00838237858936791	-0.235844255224009	0.206776954738587	0.0460275289658376	0.153363578097253	0.0332725545272974	0.0149264050251218	0.212514865793575	RH-41	RH41	RH41_SOFT_TISSUE	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma
ACH-000108	-0.167601380576221	-0.164672840185099	0.0880129001963821	0.0961809118426546	0.247887537210483	0.0566823869509195	-0.0383716471806573	0.00534786101637108	KP-3	KP3	KP3_PANCREAS	Pancreas	Adenosquamous Carcinoma of the Pancreas	Adenosquamous Carcinoma of the Pancreas
ACH-000143	0.109030545048338	-0.0438441409807054	-0.063254670971878	-0.141326703342433	-0.00454299902408854	0.297746055299232	0.0942642432262333	-0.216619715813115	HCC2429	HCC2429	HCC2429_LUNG	Lung	Non-Small Cell Lung Cancer	NUT Carcinoma of the Lung
ACH-000148	0.0782719610982678	-0.300451064120665	0.0294653734328504	-0.160230070421423	0.0533594538836814	0.0973039606233842	-0.0545884937730235	0.00221566815785225	Hs 578T	HS578T	HS578T_BREAST	Breast	Invasive Breast Carcinoma	Breast Invasive Carcinoma, NOS
ACH-000159	0.0393797908374796	-0.113240545640849	0.0299435018172112	-0.0532997651891646	0.0883615880786099	0.274703041378689	0.100292567503886	-0.157899559930036	OS-RC-2	OSRC2	OSRC2_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma
ACH-000176	0.0876821993855956	-0.425979759634	0.309711595882886		0.0905741506690304	0.306459675818978			LOU-NH91	LOUNH91	LOUNH91_LUNG	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma
ACH-000190	0.256784119850121	-0.0892638513739091	0.402424092330006	-0.453678055397544	-0.18923169169324	0.168683896010397	0.0419036704141525	-0.114628113539592	HD-MY-Z	HDMYZ	HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia
ACH-000228	-0.336366215755843	-0.312159261842385	0.0589140400345785	-0.245087947827876	-0.241305013149501	0.0837370430742307	-0.16912450244893	0.115727655404859	BICR 31	BICR31	BICR31_UPPER_AERODIGESTIVE_TRACT	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma
ACH-000234	-0.171263684181213	-0.258296226298726	0.172329813545522	-0.115235799259551	0.0013247208275257	0.121353616658815	0.038594289443234	0.0892000000702492	Caki-2	CAKI2	CAKI2_KIDNEY	Kidney	Renal Cell Carcinoma	Papillary Renal Cell Carcinoma
ACH-000250	0.00562192520807083	-0.177099148535031	0.147243593581486	-0.285977066831189	-0.0337584290167667	0.161120202939832	-0.141952982424898	-0.123712327892174	KMRC-20	KMRC20	KMRC20_KIDNEY	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma
ACH-000279	0.0689079194509213	-0.303952165606173	0.234787865242351	-0.00785402764022151	0.103606117550174	0.195193304066397	-0.139878293680827	-0.0435100608385459	EWS502	EWS502	EWS502_BONE	Bone	Ewing Sarcoma	Ewing Sarcoma
ACH-000281	0.244370380372116	-0.36429073242107	0.0640887780346111	0.138625170724968	0.0745243001715164	0.219674899916747	0.195129083376605	0.0693428499331312	KP-2	KP2	KP2_PANCREAS	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma
ACH-000295	0.0653067663800884	-0.116642454509952	-0.18104037672069	-0.597675544755078	0.211863396814087	0.482023251604515	-0.0391049867024547	0.078486078240338	EM-2	EM2	EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+
ACH-000304	-0.221424683783131	-0.348871376687684	-0.27800070632964	-0.404942955259697	-0.418394324301694	0.0319828638176339	-0.218401827498295	-0.620556422672218	WM-115	WM115	WM115_SKIN	Skin	Melanoma	Melanoma
